YEAR,STATEFIP,nativity_group,weighted_denominator,weighted_numerator,incarceration_rate_pct
2022,28,US-born,41488600,1539800.0,3.7113809576606585
2022,29,Foreign-born,5535300,44300.0,0.8003179592795331
2022,29,US-born,88661200,1795000.0,2.0245609127780813
2022,30,Foreign-born,314600,2200.0,0.6993006993006993
2022,30,US-born,17183100,268800.0,1.5643277406288738
2022,31,Foreign-born,3010500,42000.0,1.3951170901843548
2022,31,US-born,28064400,410800.0,1.463776171947378
2022,32,Foreign-born,9286700,63300.0,0.6816199511128819
2022,32,US-born,39810300,803900.0,2.019326656669254
2022,33,Foreign-born,1626600,22900.0,1.4078445837944178
2022,33,US-born,19277500,165900.0,0.8605887692906238
2022,34,Foreign-born,35089800,231200.0,0.6588809283609481
2022,34,US-born,100228800,1408000.0,1.4047858499752566
2022,35,Foreign-born,2655100,76200.0,2.8699484011901624
2022,35,US-born,30357100,706000.0,2.3256503420946006
2022,36,Foreign-born,66598300,224200.0,0.33664522968303995
2022,36,US-born,234245700,2906600.0,1.2408338765663574
2022,37,Foreign-born,17450700,218600.0,1.2526718125920449
2022,37,US-born,144289200,2810100.0,1.9475470097554077
2022,38,Foreign-born,639100,4700.0,0.7354091691441089
2022,38,US-born,12829400,168200.0,1.3110511793224937
2022,39,Foreign-born,11987100,66500.0,0.5547630369313679
2022,39,US-born,163839000,3652900.0,2.229566830852239
2022,40,Foreign-born,5692700,16800.0,0.295114796142428
2022,40,US-born,58997700,2108400.0,3.5736986357095275
2022,41,Foreign-born,8252600,113800.0,1.3789593582628505
2022,41,US-born,58320600,1034400.0,1.7736443040709458
2022,42,Foreign-born,18886500,132800.0,0.703147751039102
2022,42,US-born,172959200,4023200.0,2.326097715530599
2022,44,Foreign-born,2734700,42400.0,1.550444290050097
2022,44,US-born,14394100,145100.0,1.0080519101576342
2022,45,Foreign-born,5313600,36900.0,0.6944444444444444
2022,45,US-born,71194000,1599700.0,2.2469590134000055
2022,46,Foreign-born,707000,1300.0,0.18387553041018387
2022,46,US-born,13349000,401700.0,3.0092141733463182
2022,47,Foreign-born,8310100,80100.0,0.9638873178421439
2022,47,US-born,99320500,2078300.0,2.092518664324082
2022,48,Foreign-born,93818000,1307100.0,1.3932294442431088
2022,48,US-born,405480800,11521000.0,2.841318257239307
2022,49,Foreign-born,6034800,47900.0,0.7937297010671439
2022,49,US-born,53701000,445900.0,0.8303383549654569
2022,50,Foreign-born,365400,0.0,0.0
2022,50,US-born,9213800,59800.0,0.6490264603095357
2022,51,Foreign-born,18706200,128800.0,0.6885417669008136
2022,51,US-born,116347800,2933700.0,2.5214915967469946
2022,53,Foreign-born,24454800,115800.0,0.4735266696108739
2022,53,US-born,105568700,1263900.0,1.1972298607447094
2022,54,Foreign-born,680900,55100.0,8.092230870906153
2022,54,US-born,24476200,1039600.0,4.247391343427493
2022,55,Foreign-born,5627600,23300.0,0.414030847963608
2022,55,US-born,82554400,1464300.0,1.7737394978341554
2022,56,Foreign-born,371600,0.0,0.0
2022,56,US-born,8805400,197400.0,2.2418061643991187
2023,1,Foreign-born,4174000,54800.0,1.3128893148059417
2023,1,US-born,69821500,1616900.0,2.315762336816024
2023,2,Foreign-born,743400,16500.0,2.2195318805488298
2023,2,US-born,12243300,229800.0,1.8769449413148416
2023,4,Foreign-born,15394600,261400.0,1.697997999298455
2023,4,US-born,102185200,2669100.0,2.6120220932189793
2023,5,Foreign-born,3341600,40700.0,1.2179794110605697
2023,5,US-born,42712400,1274200.0,2.9832086232569464
2023,6,Foreign-born,152388900,1042700.0,0.6842361878063298
2023,6,US-born,484120900,7761300.0,1.6031739179200897
2023,8,Foreign-born,11485300,82000.0,0.7139561004066066
2023,8,US-born,91287500,1686300.0,1.8472408599205805
2023,9,Foreign-born,9078900,37300.0,0.4108427232373966
2023,9,US-born,42778600,575400.0,1.3450650558924322
2023,10,Foreign-born,1908400,15000.0,0.7859987424020121
2023,10,US-born,12067500,252400.0,2.0915682618603686
2023,11,Foreign-born,1712500,0.0,0.0
2023,11,US-born,11431200,168400.0,1.473161172930226
2023,12,Foreign-born,72042200,575000.0,0.7981433104485982
2023,12,US-born,237795100,5975400.0,2.5128356303388926
2023,13,Foreign-born,23412800,214400.0,0.9157383995079614
2023,13,US-born,146070600,4553200.0,3.1171228159533815
2023,15,Foreign-born,2705400,34000.0,1.2567457677238116
2023,15,US-born,18025800,82900.0,0.45989637075746986
2023,16,Foreign-born,2101900,4100.0,0.19506161092345023
2023,16,US-born,28079000,618500.0,2.202713771857972
2023,17,Foreign-born,29204000,94300.0,0.3229009724695247
2023,17,US-born,162005400,3146200.0,1.9420340309644
2023,18,Foreign-born,9722000,48900.0,0.5029829253240075
2023,18,US-born,95320500,2263400.0,2.374515450506449
2023,19,Foreign-born,3641900,59300.0,1.6282709574672563
2023,19,US-born,44169800,602300.0,1.3636013746949271
2023,20,Foreign-born,4036700,32200.0,0.7976812743082221
2023,20,US-born,41953500,994000.0,2.369289808955153
2023,21,Foreign-born,4654000,82500.0,1.7726686721100129
2023,21,US-born,63277900,1936400.0,3.0601521226210098
2023,22,Foreign-born,4886300,307300.0,6.289012135972004
2023,22,US-born,62358300,2412000.0,3.867969460360529
2023,23,Foreign-born,827200,16700.0,2.0188588007736943
2023,23,US-born,18401400,132700.0,0.7211407827665287
2023,24,Foreign-born,17538500,87400.0,0.4983322404994726
2023,24,US-born,71950800,1679300.0,2.3339559810314827
2023,25,Foreign-born,22394800,79600.0,0.3554396556343437
2023,25,US-born,84739100,901900.0,1.064325677284748
2023,26,Foreign-born,12375700,21800.0,0.1761516520277641
2023,26,US-born,137127200,2628600.0,1.9169063468079273
2023,27,Foreign-born,10232100,97800.0,0.9558155217404052
2023,27,US-born,76417100,891400.0,1.1664928399533612
2023,28,Foreign-born,1752800,209000.0,11.923779096303058
2023,28,US-born,40236100,1318100.0,3.275913918098424
2023,29,Foreign-born,6100000,20200.0,0.33114754098360655
2023,29,US-born,86442700,1671300.0,1.933419479030618
2023,30,Foreign-born,344400,17200.0,4.994192799070849
2023,30,US-born,17098100,297700.0,1.7411291313069874
2023,31,Foreign-born,3597200,33000.0,0.9173801845880128
2023,31,US-born,27517300,455900.0,1.6567759191490443
2023,32,Foreign-born,9028700,44700.0,0.49508788640668094
2023,32,US-born,40227600,880100.0,2.1878014099772294
2023,33,Foreign-born,1963600,29000.0,1.476879201466694
2023,33,US-born,19093800,188900.0,0.9893263781960636
2023,34,Foreign-born,35016100,147600.0,0.4215203863365709
2023,34,US-born,98681900,1788000.0,1.8118824222071122
2023,35,Foreign-born,3173000,72900.0,2.29751024267255
2023,35,US-born,29565300,720700.0,2.4376549536111587
2023,36,Foreign-born,65391500,329800.0,0.5043468952386777
2023,36,US-born,229878000,2842800.0,1.236655965338136
2023,37,Foreign-born,18322200,164300.0,0.8967263756535787
2023,37,US-born,144956500,2954600.0,2.038266652409516
2023,38,Foreign-born,762100,5200.0,0.6823251541792416
2023,38,US-born,13128400,172800.0,1.3162304622040766
2023,39,Foreign-born,12612100,134000.0,1.0624717533162598
2023,39,US-born,162653700,3554800.0,2.1855020820307196
2023,40,Foreign-born,5354100,96100.0,1.7948861620066867
2023,40,US-born,57956200,2001300.0,3.4531249460799702
2023,41,Foreign-born,7317900,115300.0,1.5755886251520246
2023,41,US-born,58064000,1038200.0,1.7880270046844862
2023,42,Foreign-born,18003300,204800.0,1.1375692234201507
2023,42,US-born,170494300,3802700.0,2.2303971452418057
2023,44,Foreign-born,2731500,68000.0,2.4894746476295078
2023,44,US-born,14465400,108500.0,0.7500656739530189
2023,45,Foreign-born,6380900,46500.0,0.7287373254556568
2023,45,US-born,71134300,1553500.0,2.183897219765992
2023,46,Foreign-born,673100,46100.0,6.848908037438717
2023,46,US-born,13404900,353300.0,2.635603398757171
2023,47,Foreign-born,9666000,80000.0,0.8276432857438444
2023,47,US-born,97789800,2214300.0,2.264346588294485
2023,48,Foreign-born,97751000,1351400.0,1.3824922507186628
2023,48,US-born,400724100,11010400.0,2.747626109834672
2023,49,Foreign-born,6458200,19800.0,0.30658697469883256
2023,49,US-born,53860200,604500.0,1.1223500841066316
2023,50,Foreign-born,428800,4100.0,0.9561567164179103
2023,50,US-born,9093000,76000.0,0.8358077642142308
2023,51,Foreign-born,19297600,178800.0,0.9265400878865765
2023,51,US-born,114641400,2602300.0,2.269947854788933
2023,53,Foreign-born,23736600,144200.0,0.6075006530000084
2023,53,US-born,105371300,1170600.0,1.1109286874129864
2023,54,Foreign-born,530100,26000.0,4.904734955668741
2023,54,US-born,24788600,985500.0,3.975617824322471
2023,55,Foreign-born,6426100,82900.0,1.2900515086911188
2023,55,US-born,80912200,1449400.0,1.7913244232637353
2023,56,Foreign-born,501200,0.0,0.0
2023,56,US-born,8613800,178100.0,2.067612435858738
2024,1,Foreign-born,5097000,51600.0,1.0123602118893467
2024,1,US-born,70320500,1898900.0,2.700350537894355
2024,2,Foreign-born,924100,25100.0,2.7161562601450058
2024,2,US-born,12281500,175000.0,1.4249073810202337
2024,4,Foreign-born,16586200,283000.0,1.7062377156913577
2024,4,US-born,105079300,2803400.0,2.667889869841158
2024,5,Foreign-born,3511000,67000.0,1.9082882369695242
2024,5,US-born,42219900,1244300.0,2.9471884111520867
2024,6,Foreign-born,151823400,1017400.0,0.6701206796844228
2024,6,US-born,492082500,7521800.0,1.5285648239878475
2024,8,Foreign-born,12193700,120700.0,0.9898554171416387
2024,8,US-born,91398300,1665000.0,1.8216969024587983
2024,9,Foreign-born,9684700,53300.0,0.5503526180470226
2024,9,US-born,44364100,676200.0,1.5242053822798163
2024,10,Foreign-born,2259700,13800.0,0.6107005354693101
2024,10,US-born,12744300,264300.0,2.0738683176008097
2024,11,Foreign-born,2168900,28600.0,1.3186407856517128
2024,11,US-born,11264600,147100.0,1.3058608383786374
2024,12,Foreign-born,80419800,517000.0,0.6428765055371936
2024,12,US-born,242638300,5699100.0,2.348804784735139
2024,13,Foreign-born,23963700,223400.0,0.9322433514023294
2024,13,US-born,147644700,4662000.0,3.1575803262833007
2024,15,Foreign-born,3295700,16600.0,0.5036866219619505
2024,15,US-born,17564500,165700.0,0.9433801132967065
2024,16,Foreign-born,2800600,54900.0,1.9602942226665716
2024,16,US-born,28602100,650900.0,2.2757070285049
2024,17,Foreign-born,31231300,140500.0,0.4498692017303154
2024,17,US-born,165597600,3216100.0,1.9421175186113808
2024,18,Foreign-born,10047000,66000.0,0.6569125111973723
2024,18,US-born,96307100,2054800.0,2.133591396688302
2024,19,Foreign-born,4861600,42300.0,0.8700839229883166
2024,19,US-born,45050400,782700.0,1.7373874593788292
2024,20,Foreign-born,5232100,47900.0,0.9155023795416755
2024,20,US-born,42287500,898100.0,2.1237954478273724
2024,21,Foreign-born,5528300,131100.0,2.3714342564622033
2024,21,US-born,63773100,1740500.0,2.729207142196318
2024,22,Foreign-born,5525100,370100.0,6.698521293732241
2024,22,US-born,62502500,2268300.0,3.6291348346066155
2024,23,Foreign-born,1234300,26100.0,2.1145588592724622
2024,23,US-born,18410700,168400.0,0.914685481812207
2024,24,Foreign-born,17079800,41400.0,0.24239159709130084
2024,24,US-born,73908700,1534200.0,2.0758043369725083
2024,25,Foreign-born,24134000,94800.0,0.392806828540648
2024,25,US-born,87610300,719400.0,0.8211363275779219
2024,26,Foreign-born,14748200,46900.0,0.3180049090736497
2024,26,US-born,139195800,2721900.0,1.9554469315884533
2024,27,Foreign-born,11226400,169000.0,1.505380175301076
2024,27,US-born,76940700,688000.0,0.8941951398934503
2024,28,Foreign-born,1751600,243500.0,13.90157570221512
2024,28,US-born,39963500,1277700.0,3.1971674152664304
2024,29,Foreign-born,6132200,29200.0,0.4761749453703402
2024,29,US-born,88390200,1786600.0,2.021264800848963
2024,30,Foreign-born,364000,0.0,0.0
2024,30,US-born,16775000,314100.0,1.8724292101341282
2024,31,Foreign-born,4342200,11600.0,0.26714568651835474
2024,31,US-born,27348300,461000.0,1.6856623629256662
2024,32,Foreign-born,9655600,95400.0,0.988027673060193
2024,32,US-born,41779300,838700.0,2.007453451829016
2024,33,Foreign-born,1647900,33200.0,2.0146853571211847
2024,33,US-born,19463300,237300.0,1.2192177071719597
2024,34,Foreign-born,37101000,137200.0,0.36980135306325973
2024,34,US-born,102771200,1637700.0,1.5935398243865986
2024,35,Foreign-born,3828100,30400.0,0.7941276351192497
2024,35,US-born,29513900,767000.0,2.5987754922256974
2024,36,Foreign-born,68094400,333600.0,0.48990812754059065
2024,36,US-born,234987000,2837000.0,1.2073008294075844
2024,37,Foreign-born,20426600,91200.0,0.44647665299168726
2024,37,US-born,148099600,2305900.0,1.5569927265164796
2024,38,Foreign-born,706500,20400.0,2.887473460721868
2024,38,US-born,13499600,170700.0,1.264481910575128
2024,39,Foreign-born,13223200,82300.0,0.6223909492407285
2024,39,US-born,164990600,3114700.0,1.887804517348261
2024,40,Foreign-born,5501900,34100.0,0.6197858921463495
2024,40,US-born,59437200,1806500.0,3.0393423647143543
2024,41,Foreign-born,7489000,112900.0,1.5075443984510617
2024,41,US-born,59256500,1159500.0,1.9567473610489987
2024,42,Foreign-born,18516100,271200.0,1.4646712860699609
2024,42,US-born,173373000,3856900.0,2.2246255183909835
2024,44,Foreign-born,3270500,57300.0,1.752025684146155
2024,44,US-born,13661100,103800.0,0.7598216834661923
2024,45,Foreign-born,6699600,16400.0,0.24479073377515073
2024,45,US-born,73309800,1481100.0,2.0203301604969597
2024,46,Foreign-born,1017200,35400.0,3.4801415650806136
2024,46,US-born,13279100,263800.0,1.9865804158414353
2024,47,Foreign-born,9090700,102100.0,1.1231258318941337
2024,47,US-born,100580700,2164600.0,2.152102739392349
2024,48,Foreign-born,103741300,1699000.0,1.6377276937921543
2024,48,US-born,411075300,11051500.0,2.688436887353728
2024,49,Foreign-born,7141400,45300.0,0.6343294031982524
2024,49,US-born,55114100,474000.0,0.8600340021881877
2024,50,Foreign-born,511200,4000.0,0.7824726134585289
2024,50,US-born,9209200,60700.0,0.6591234852104417
2024,51,Foreign-born,18929000,249500.0,1.3180833641502456
2024,51,US-born,115809000,2773700.0,2.395064286886166
2024,53,Foreign-born,25982800,188200.0,0.7243253229059223
2024,53,US-born,106714900,1230400.0,1.1529786374723678
2024,54,Foreign-born,792600,42700.0,5.387332828665153
2024,54,US-born,24759700,1011900.0,4.086883120554773
2024,55,Foreign-born,6714500,52900.0,0.7878471963660734
2024,55,US-born,83710000,1646200.0,1.966551188627404
2024,56,Foreign-born,375600,0.0,0.0
2024,56,US-born,8688300,207000.0,2.382514415938676
