YEAR,STATEFIP,citizenship_group,weighted_denominator,weighted_numerator,uninsured_rate_pct
2016,22,Naturalized citizen,7611400,865100.0,11.36584596789027
2016,22,Non-citizen / foreign-born unknown,10962600,5598300.0,51.06726506485688
2016,22,US-born,446806600,44695400.0,10.00329896648796
2016,23,Naturalized citizen,2788000,225200.0,8.077474892395983
2016,23,Non-citizen / foreign-born unknown,2272900,320200.0,14.087729332570726
2016,23,US-born,126540000,9829400.0,7.767820452030978
2016,24,Naturalized citizen,46155200,2289900.0,4.96130446840226
2016,24,Non-citizen / foreign-born unknown,45537400,14741600.0,32.37251138624515
2016,24,US-born,500817500,20427200.0,4.078771209073166
2016,25,Naturalized citizen,59468800,1558900.0,2.6213745695221697
2016,25,Non-citizen / foreign-born unknown,53150400,4733100.0,8.905107017068545
2016,25,US-born,549354900,10379700.0,1.8894343165046859
2016,26,Naturalized citizen,34029500,2151100.0,6.321280065825239
2016,26,Non-citizen / foreign-born unknown,32414300,5714100.0,17.628330705892154
2016,26,US-born,918575600,47019900.0,5.11878390847743
2016,27,Naturalized citizen,23435300,1252300.0,5.343648257116401
2016,27,Non-citizen / foreign-born unknown,21484900,4612500.0,21.468566295398166
2016,27,US-born,503470600,17996400.0,3.5744688964956444
2016,28,Naturalized citizen,2262600,251800.0,11.128789887739767
2016,28,Non-citizen / foreign-born unknown,3621400,1812600.0,50.05246589716684
2016,28,US-born,290767400,35263700.0,12.127803873474125
2016,29,Naturalized citizen,12381600,1372400.0,11.084189442398397
2016,29,Non-citizen / foreign-born unknown,13037300,3758400.0,28.828054888665598
2016,29,US-born,579325100,50672400.0,8.746798645527356
2016,30,Naturalized citizen,1152000,214600.0,18.62847222222222
2016,30,Non-citizen / foreign-born unknown,1173000,249900.0,21.304347826086957
2016,30,US-born,101058200,8126500.0,8.041405843365506
2016,31,Naturalized citizen,4810500,473600.0,9.845130443820809
2016,31,Non-citizen / foreign-born unknown,9111400,2983200.0,32.74140088241105
2016,31,US-born,175308500,12936400.0,7.379220060635965
2016,32,Naturalized citizen,27892300,2571900.0,9.220824385224596
2016,32,Non-citizen / foreign-born unknown,30736500,12168800.0,39.590714622679876
2016,32,US-born,230397100,18017900.0,7.820367530667703
2016,33,Naturalized citizen,3901200,76600.0,1.9634984107454116
2016,33,Non-citizen / foreign-born unknown,3518000,836200.0,23.76918703808982
2016,33,US-born,124159400,7555900.0,6.085644743772924
2016,34,Naturalized citizen,110231500,8107000.0,7.354522073998812
2016,34,Non-citizen / foreign-born unknown,90396400,31873600.0,35.25981123142072
2016,34,US-born,672501600,28747100.0,4.274651539862508
2016,35,Naturalized citizen,7944500,870600.0,10.95852476556108
2016,35,Non-citizen / foreign-born unknown,11580200,4920800.0,42.493221187889674
2016,35,US-born,185922300,13364000.0,7.187948944263275
2016,36,Naturalized citizen,250917600,12364100.0,4.927553906142893
2016,36,Non-citizen / foreign-born unknown,203349900,49242400.0,24.215600794492644
2016,36,US-born,1471059800,57315700.0,3.8962182230797144
2016,37,Naturalized citizen,32144900,4017200.0,12.497161291526805
2016,37,Non-citizen / foreign-born unknown,46492500,21175200.0,45.545410550088725
2016,37,US-born,924928200,80002700.0,8.649611937445522
2016,38,Naturalized citizen,1027700,103100.0,10.032110538094775
2016,38,Non-citizen / foreign-born unknown,1366500,502000.0,36.7361873399195
2016,38,US-born,72715700,5483900.0,7.54156255114095
2016,39,Naturalized citizen,26692900,1260300.0,4.721480243810152
2016,39,Non-citizen / foreign-born unknown,23365300,5535300.0,23.690258631389284
2016,39,US-born,1101711300,61175600.0,5.552779571199824
2016,40,Naturalized citizen,7798800,1111100.0,14.247063650818076
2016,40,Non-citizen / foreign-born unknown,14217100,7220000.0,50.78391514443874
2016,40,US-born,366622100,46567600.0,12.701798391313563
2016,41,Naturalized citizen,18190300,1108800.0,6.095556422928704
2016,41,Non-citizen / foreign-born unknown,21443800,5606200.0,26.143687219615924
2016,41,US-born,365225100,19456700.0,5.327317317457097
2016,42,Naturalized citizen,46911400,3324500.0,7.08676355853801
2016,42,Non-citizen / foreign-born unknown,39887800,10224200.0,25.632398878855188
2016,42,US-born,1168535100,63977800.0,5.475043068881714
2016,44,Naturalized citizen,8230700,367800.0,4.4686357174966895
2016,44,Non-citizen / foreign-born unknown,6705800,1226500.0,18.290136896418026
2016,44,US-born,88282800,2766000.0,3.1331131318897905
2016,45,Naturalized citizen,9181400,1044000.0,11.37081490840177
2016,45,Non-citizen / foreign-born unknown,14746700,6893800.0,46.74808601246381
2016,45,US-born,467078100,42091200.0,9.011597846270249
2016,46,Naturalized citizen,1036100,67400.0,6.5051635942476596
2016,46,Non-citizen / foreign-born unknown,2030300,509100.0,25.075112052406052
2016,46,US-born,82907700,6838700.0,8.24857039816567
2016,47,Naturalized citizen,12252600,1403600.0,11.455527806343143
2016,47,Non-citizen / foreign-born unknown,20934200,9692400.0,46.29935703298908
2016,47,US-born,626828500,50747800.0,8.0959624522497
2016,48,Naturalized citizen,173554700,28095500.0,16.188268021551707
2016,48,Non-citizen / foreign-born unknown,297231200,144729100.0,48.69243201924966
2016,48,US-born,2273650900,299423100.0,13.16926446359905
2016,49,Naturalized citizen,9656900,1284000.0,13.296192359867037
2016,49,Non-citizen / foreign-born unknown,15196000,6108900.0,40.200710713345615
2016,49,US-born,277335700,19076700.0,6.87855908921931
2016,50,Naturalized citizen,1425500,79900.0,5.605050859347598
2016,50,Non-citizen / foreign-born unknown,904300,46400.0,5.131040583877032
2016,50,US-born,59574800,2086100.0,3.501648347959204
2016,51,Naturalized citizen,53046800,4513400.0,8.508336035349917
2016,51,Non-citizen / foreign-born unknown,49172900,17853100.0,36.30678686837669
2016,51,US-born,721591400,51884100.0,7.19023258869216
2016,53,Naturalized citizen,48341600,2721300.0,5.629313055422245
2016,53,Non-citizen / foreign-born unknown,53590100,13319900.0,24.855150484884337
2016,53,US-born,613877300,27121100.0,4.418000144328516
2016,54,Naturalized citizen,1356500,123200.0,9.082196830077404
2016,54,Non-citizen / foreign-born unknown,1840900,351800.0,19.11021782823619
2016,54,US-born,178873600,9316000.0,5.208146982002934
2016,55,Naturalized citizen,13855300,705800.0,5.094079521915802
2016,55,Non-citizen / foreign-born unknown,16353600,4904800.0,29.992172977203797
2016,55,US-born,542390900,25492600.0,4.700041980792819
2016,56,Naturalized citizen,811700,33700.0,4.151780214364913
2016,56,Non-citizen / foreign-born unknown,1246300,336900.0,27.032014763700552
2016,56,US-born,56025100,6134700.0,10.949913520904023
2017,1,Naturalized citizen,6565800,862700.0,13.139297572268422
2017,1,Non-citizen / foreign-born unknown,10935400,4965600.0,45.408489858624286
2017,1,US-born,465199000,42508500.0,9.13770235963534
2017,2,Naturalized citizen,3164800,456800.0,14.433771486349848
2017,2,Non-citizen / foreign-born unknown,2496900,549700.0,22.0152989707237
2017,2,US-born,66218600,8861400.0,13.382040695514553
2017,4,Naturalized citizen,39936600,3739200.0,9.362840101560973
2017,4,Non-citizen / foreign-born unknown,53211400,17512300.0,32.91080482753696
2017,4,US-born,598179600,52438900.0,8.766413966641457
2017,5,Naturalized citizen,4544200,732800.0,16.126050790018045
2017,5,Non-citizen / foreign-born unknown,9645200,3920100.0,40.64301414174926
2017,5,US-born,283741800,21011200.0,7.405042189765484
2017,6,Naturalized citizen,549950300,27992800.0,5.090059956326963
2017,6,Non-citizen / foreign-born unknown,512147900,117562000.0,22.95469726616081
2017,6,US-born,2836307700,144505900.0,5.094859771385171
2017,8,Naturalized citizen,23897900,1688100.0,7.0638005849886385
2017,8,Non-citizen / foreign-born unknown,31574900,11443300.0,36.241761652451785
2017,8,US-born,496537200,30085600.0,6.059082783726979
2017,9,Naturalized citizen,27225000,1323200.0,4.8602387511478415
2017,9,Non-citizen / foreign-born unknown,25356300,7932600.0,31.284532837992924
2017,9,US-born,293026700,10685100.0,3.646459520582937
2017,10,Naturalized citizen,4657100,397900.0,8.543943655923215
2017,10,Non-citizen / foreign-born unknown,4745300,1469700.0,30.971698312013995
2017,10,US-born,85154000,3778500.0,4.43725485590812
2017,11,Naturalized citizen,4033700,67200.0,1.6659642511837764
2017,11,Non-citizen / foreign-born unknown,6339300,925000.0,14.591516413484138
2017,11,US-born,57389600,1472300.0,2.565447398134854
2017,12,Naturalized citizen,241977700,29436600.0,12.165005287677335
2017,12,Non-citizen / foreign-born unknown,195034100,72213800.0,37.02624310312915
2017,12,US-born,1581921200,167627800.0,10.596469659803535
2017,13,Naturalized citizen,45882300,6314000.0,13.76129792970274
2017,13,Non-citizen / foreign-born unknown,60065300,27158800.0,45.21545717743856
2017,13,US-born,922544900,110067300.0,11.930833935562378
2017,15,Naturalized citizen,15611100,304300.0,1.9492540564085812
2017,15,Non-citizen / foreign-born unknown,10288600,1108700.0,10.77600450984585
2017,15,US-born,112706200,3787900.0,3.3608621353572383
2017,16,Naturalized citizen,4044700,505300.0,12.492891932652608
2017,16,Non-citizen / foreign-born unknown,5457300,2418300.0,44.3131218734539
2017,16,US-born,160413900,15733300.0,9.807940583702536
2017,17,Naturalized citizen,92503100,7017600.0,7.586340349674768
2017,17,Non-citizen / foreign-born unknown,89947700,29123800.0,32.37859333812872
2017,17,US-born,1082839200,51806800.0,4.784348405561971
2017,18,Naturalized citizen,13093900,1298300.0,9.915304072888903
2017,18,Non-citizen / foreign-born unknown,21834300,7148700.0,32.74068781687529
2017,18,US-born,627292300,48392400.0,7.7144897203424945
2017,19,Naturalized citizen,6088200,520800.0,8.554252488420223
2017,19,Non-citizen / foreign-born unknown,9639700,2228900.0,23.122088861686567
2017,19,US-born,296734500,11010600.0,3.710589769642559
2017,20,Naturalized citizen,8357800,908900.0,10.874871377635262
2017,20,Non-citizen / foreign-born unknown,11725700,4348500.0,37.085206000494644
2017,20,US-born,268585800,19878200.0,7.40106141128831
2017,21,Naturalized citizen,6841000,581000.0,8.492910393217366
2017,21,Non-citizen / foreign-born unknown,10507900,3821600.0,36.368827263297135
2017,21,US-born,424725400,21136200.0,4.976438894400947
2017,22,Naturalized citizen,7463800,912300.0,12.22299632894772
2017,22,Non-citizen / foreign-born unknown,11233100,5318300.0,47.344900339176185
2017,22,US-born,446222500,35514200.0,7.958854607286724
2017,23,Naturalized citizen,2767800,171600.0,6.199869932798613
2017,23,Non-citizen / foreign-born unknown,2050900,392200.0,19.123311716807258
2017,23,US-born,127598600,9872600.0,7.737232226685872
2017,24,Naturalized citizen,48178300,3015800.0,6.259664620794009
2017,24,Non-citizen / foreign-born unknown,44488200,13681600.0,30.753323353158812
2017,24,US-born,503306400,21363500.0,4.244631103439177
2017,25,Naturalized citizen,59891700,1338400.0,2.2347003007094473
2017,25,Non-citizen / foreign-born unknown,55357800,6567100.0,11.863007561716685
2017,25,US-born,549843300,10690600.0,1.9442994031208527
2017,26,Naturalized citizen,35941500,1781000.0,4.955274543355174
2017,26,Non-citizen / foreign-born unknown,34576800,6176900.0,17.8642905069295
2017,26,US-born,918363600,44837400.0,4.882314586510179
2017,27,Naturalized citizen,26582500,1363500.0,5.129314398570488
2017,27,Non-citizen / foreign-born unknown,22213000,4634000.0,20.86165758789898
2017,27,US-born,503802000,19571600.0,3.8847801318772057
2017,28,Naturalized citizen,2974700,516000.0,17.346287020539886
2017,28,Non-citizen / foreign-born unknown,3496900,1939300.0,55.45769109782951
2017,28,US-born,290345300,35669500.0,12.285199725981444
2017,29,Naturalized citizen,13314200,1266200.0,9.510147061032582
2017,29,Non-citizen / foreign-born unknown,12592500,3635900.0,28.873535834822317
2017,29,US-born,580938000,51791200.0,8.915099373771383
2017,30,Naturalized citizen,1184300,47800.0,4.03613949168285
2017,30,Non-citizen / foreign-born unknown,1232800,310600.0,25.19467878001298
2017,30,US-born,101722300,9178800.0,9.023390151422058
2017,31,Naturalized citizen,6257400,919100.0,14.688209160354141
2017,31,Non-citizen / foreign-born unknown,8773400,3454500.0,39.374700800145895
2017,31,US-born,175420100,11986400.0,6.832968399858396
2017,32,Naturalized citizen,29124400,2385800.0,8.191756740053012
2017,32,Non-citizen / foreign-born unknown,30315600,11551500.0,38.104144400902506
2017,32,US-born,235061600,19575600.0,8.327859590847677
2017,33,Naturalized citizen,4510600,146100.0,3.239036935219261
2017,33,Non-citizen / foreign-born unknown,4011200,636400.0,15.865576386118867
2017,33,US-born,124055500,6687600.0,5.390812982898783
2017,34,Naturalized citizen,113508600,8602200.0,7.578456610336133
2017,34,Non-citizen / foreign-born unknown,91386700,29331600.0,32.09613652752534
2017,34,US-born,674088700,30133800.0,4.470301905372394
2017,35,Naturalized citizen,8380700,1112500.0,13.274547472168196
2017,35,Non-citizen / foreign-born unknown,11113100,3822600.0,34.39724289352206
2017,35,US-born,187079200,14537500.0,7.770773020196793
2017,36,Naturalized citizen,254725700,12349000.0,4.847959982051281
2017,36,Non-citizen / foreign-born unknown,197798400,41831200.0,21.14840160486637
2017,36,US-born,1481305300,59672200.0,4.028352561757526
2017,37,Naturalized citizen,31583400,4083100.0,12.927993819538111
2017,37,Non-citizen / foreign-born unknown,50681400,22707300.0,44.804010938924336
2017,37,US-born,932432800,82596300.0,8.858150421134907
2017,38,Naturalized citizen,1398000,50600.0,3.619456366237482
2017,38,Non-citizen / foreign-born unknown,1904000,500800.0,26.302521008403364
2017,38,US-born,71742600,5135000.0,7.15753262357372
2017,39,Naturalized citizen,27721700,1615700.0,5.8282861440676434
2017,39,Non-citizen / foreign-born unknown,25089000,5704500.0,22.73705608035394
2017,39,US-born,1102684300,63327100.0,5.742994617770472
2017,40,Naturalized citizen,7813900,1126100.0,14.411497459655228
2017,40,Non-citizen / foreign-born unknown,14690900,6376300.0,43.40305903654643
2017,40,US-born,367077800,48416100.0,13.189601768344476
2017,41,Naturalized citizen,18344500,973500.0,5.306767696039684
2017,41,Non-citizen / foreign-born unknown,21862300,6128400.0,28.031817329375226
2017,41,US-born,368807600,21286600.0,5.7717357234503845
2017,42,Naturalized citizen,46494400,2946100.0,6.336462025534257
2017,42,Non-citizen / foreign-born unknown,41513500,9721900.0,23.418646946174135
2017,42,US-born,1168914300,59940100.0,5.127843846208401
2017,44,Naturalized citizen,7864100,558100.0,7.096807009066517
2017,44,Non-citizen / foreign-born unknown,6307200,1404000.0,22.26027397260274
2017,44,US-born,89521200,2644500.0,2.9540488733394996
2017,45,Naturalized citizen,10340700,1161900.0,11.236183237111607
2017,45,Non-citizen / foreign-born unknown,13705500,6160900.0,44.95202655868083
2017,45,US-born,472882200,49619600.0,10.493014962288704
2017,46,Naturalized citizen,1374400,149800.0,10.89930151338766
2017,46,Non-citizen / foreign-born unknown,1720200,453000.0,26.334147192186958
2017,46,US-born,83114100,7320000.0,8.807169902579707
2017,47,Naturalized citizen,13477800,1635200.0,12.132543886984523
2017,47,Non-citizen / foreign-born unknown,21109600,9496200.0,44.98521999469436
2017,47,US-born,631573700,53858400.0,8.527650850565816
2017,48,Naturalized citizen,180608000,30136400.0,16.686082565556344
2017,48,Non-citizen / foreign-born unknown,304290400,150349500.0,49.40987293716791
2017,48,US-born,2301111100,317257700.0,13.787152649865536
2017,49,Naturalized citizen,10597400,1014200.0,9.570271953498027
2017,49,Non-citizen / foreign-born unknown,16619400,6499300.0,39.10670661997425
2017,49,US-born,279351800,20985500.0,7.512212199813997
2017,50,Naturalized citizen,1605100,30100.0,1.875272568687309
2017,50,Non-citizen / foreign-born unknown,1469300,88900.0,6.05050023820867
2017,50,US-born,58805900,2435700.0,4.141931336821646
2017,51,Naturalized citizen,54877200,4550600.0,8.292332699190192
2017,51,Non-citizen / foreign-born unknown,50352400,17152800.0,34.06550631151643
2017,51,US-born,724950400,53384300.0,7.36385551342547
2017,53,Naturalized citizen,51494400,2518600.0,4.891017275664926
2017,53,Non-citizen / foreign-born unknown,55202300,14093500.0,25.530639121920647
2017,53,US-born,620519100,27762500.0,4.47407662391053
2017,54,Naturalized citizen,1586500,72600.0,4.576110936022691
2017,54,Non-citizen / foreign-born unknown,1402000,206700.0,14.743223965763194
2017,54,US-born,177539200,10929400.0,6.1560489176474835
2017,55,Naturalized citizen,13568600,704400.0,5.1913977860648854
2017,55,Non-citizen / foreign-born unknown,15145000,3625900.0,23.9412347309343
2017,55,US-born,545855100,26282600.0,4.81494081487926
2017,56,Naturalized citizen,739300,123700.0,16.73204382524009
2017,56,Non-citizen / foreign-born unknown,1308300,663900.0,50.74524191699151
2017,56,US-born,55510900,6336700.0,11.415235566348231
2018,1,Naturalized citizen,6593100,980000.0,14.86402451047307
2018,1,Non-citizen / foreign-born unknown,9738700,4442600.0,45.61799829546038
2018,1,US-born,467622900,45991300.0,9.835125696367736
2018,2,Naturalized citizen,3724100,463600.0,12.448645310276309
2018,2,Non-citizen / foreign-born unknown,1988600,283600.0,14.261289349290958
2018,2,US-born,66542000,8154600.0,12.254816506867842
2018,4,Naturalized citizen,43697600,4782700.0,10.944994690783934
2018,4,Non-citizen / foreign-born unknown,52426000,18414700.0,35.125128752908864
2018,4,US-born,610847500,56164100.0,9.194455244557766
2018,5,Naturalized citizen,4862200,539800.0,11.101970301509605
2018,5,Non-citizen / foreign-born unknown,9848700,3812900.0,38.71475423152294
2018,5,US-born,284631600,22174100.0,7.79045615455206
2018,6,Naturalized citizen,558667000,28210800.0,5.049662858196386
2018,6,Non-citizen / foreign-born unknown,502300400,112270400.0,22.351246385628997
2018,6,US-born,2839488300,145971300.0,5.140760749040593
2018,8,Naturalized citizen,24849400,2224800.0,8.953133677271886
2018,8,Non-citizen / foreign-born unknown,30945000,10970200.0,35.45063822911617
2018,8,US-born,503614400,31230300.0,6.2012325302850755
2018,9,Naturalized citizen,27696200,1635500.0,5.90514222167662
2018,9,Non-citizen / foreign-born unknown,24506000,7548500.0,30.802660572920914
2018,9,US-born,291002100,9083600.0,3.121489501278513
2018,10,Naturalized citizen,4212700,213000.0,5.05613976784485
2018,10,Non-citizen / foreign-born unknown,4824600,1367300.0,28.340173278613772
2018,10,US-born,86102900,3917300.0,4.549556402862157
2018,11,Naturalized citizen,4640700,145300.0,3.1309931691339665
2018,11,Non-citizen / foreign-born unknown,5261500,611700.0,11.625962178086096
2018,11,US-born,58528200,1511600.0,2.5826866365273493
2018,12,Naturalized citizen,254990800,30626600.0,12.010864705707029
2018,12,Non-citizen / foreign-born unknown,192228200,68360200.0,35.562003909936216
2018,12,US-born,1599458500,178404800.0,11.154074957243342
2018,13,Naturalized citizen,47765700,6394200.0,13.386593308587544
2018,13,Non-citizen / foreign-born unknown,58679100,26348200.0,44.90218834303866
2018,13,US-born,930702600,115819000.0,12.44425448043231
2018,15,Naturalized citizen,15389400,520200.0,3.3802487426410384
2018,15,Non-citizen / foreign-born unknown,11065200,1321200.0,11.940136644615551
2018,15,US-born,111720000,3998900.0,3.579394915861081
2018,16,Naturalized citizen,4601800,647900.0,14.07927332782824
2018,16,Non-citizen / foreign-born unknown,5998900,2413100.0,40.22570804647519
2018,16,US-born,162637100,16455100.0,10.117679176522454
2018,17,Naturalized citizen,92671400,7409100.0,7.99502327578951
2018,17,Non-citizen / foreign-born unknown,87943600,26657000.0,30.311472352735162
2018,17,US-born,1078180600,55657100.0,5.162131464802836
2018,18,Naturalized citizen,14433900,1330900.0,9.22065415445583
2018,18,Non-citizen / foreign-born unknown,21446200,7302100.0,34.0484561367515
2018,18,US-born,628355600,48743700.0,7.7573431350019
2018,19,Naturalized citizen,7091600,485300.0,6.8433075751593435
2018,19,Non-citizen / foreign-born unknown,11019400,2843100.0,25.800860300923826
2018,19,US-born,295681300,12421400.0,4.200942027784645
2018,20,Naturalized citizen,8639200,964100.0,11.159598110936198
2018,20,Non-citizen / foreign-born unknown,12125400,5079000.0,41.88727794546984
2018,20,US-born,267690000,19614700.0,7.327393626956555
2018,21,Naturalized citizen,6966400,652700.0,9.36925815342214
2018,21,Non-citizen / foreign-born unknown,9990000,3567000.0,35.705705705705704
2018,21,US-born,426505500,21819200.0,5.115807416317023
2018,22,Naturalized citizen,7893300,775500.0,9.824788111436282
2018,22,Non-citizen / foreign-born unknown,11243600,5438500.0,48.3697392294283
2018,22,US-born,443404500,33395000.0,7.531497763328969
2018,23,Naturalized citizen,2746000,34200.0,1.2454479242534595
2018,23,Non-citizen / foreign-born unknown,2202700,247900.0,11.254369637263359
2018,23,US-born,127350300,10044500.0,7.887299833608559
2018,24,Naturalized citizen,49089200,3140100.0,6.396722700716246
2018,24,Non-citizen / foreign-born unknown,41784300,13007500.0,31.130113463669367
2018,24,US-born,503667300,19959500.0,3.9628341963037905
2018,25,Naturalized citizen,64376500,1985400.0,3.0840446436199547
2018,25,Non-citizen / foreign-born unknown,55182800,4924000.0,8.92307023202882
2018,25,US-born,550139400,11375400.0,2.067730469768208
2018,26,Naturalized citizen,37831100,2573400.0,6.802339873807529
2018,26,Non-citizen / foreign-born unknown,32090700,5458600.0,17.009912529175118
2018,26,US-born,922290400,47415800.0,5.141092219977569
2018,27,Naturalized citizen,25823900,1374500.0,5.322588764671486
2018,27,Non-citizen / foreign-born unknown,22320500,4542700.0,20.3521426491342
2018,27,US-born,508517800,18825600.0,3.7020533007890775
2018,28,Naturalized citizen,2753600,552500.0,20.064642649622314
2018,28,Non-citizen / foreign-born unknown,4579700,2283700.0,49.86571172784244
2018,28,US-born,289396300,35929500.0,12.415328046695828
2018,29,Naturalized citizen,13058900,1455300.0,11.14412393080581
2018,29,Non-citizen / foreign-born unknown,13189900,3250400.0,24.643098128113177
2018,29,US-born,581796200,53599800.0,9.212813696617475
2018,30,Naturalized citizen,1418400,106200.0,7.487309644670051
2018,30,Non-citizen / foreign-born unknown,953400,25300.0,2.6536605831760016
2018,30,US-born,102844000,8496600.0,8.26163898720392
2018,31,Naturalized citizen,5373200,803000.0,14.94453956673863
2018,31,Non-citizen / foreign-born unknown,8444300,2481700.0,29.389055339104488
2018,31,US-born,177956200,13060000.0,7.338884512031613
2018,32,Naturalized citizen,29968900,2308000.0,7.701317031989829
2018,32,Non-citizen / foreign-born unknown,29184300,11737200.0,40.21751421140819
2018,32,US-born,238998300,20396000.0,8.533951915139145
2018,33,Naturalized citizen,5124100,365500.0,7.132959934427509
2018,33,Non-citizen / foreign-born unknown,3131100,618800.0,19.763022579923987
2018,33,US-born,125399500,6215000.0,4.956160112281149
2018,34,Naturalized citizen,119626800,8871400.0,7.415896772295172
2018,34,Non-citizen / foreign-born unknown,84276400,27774900.0,32.956913204645666
2018,34,US-born,665668100,28906200.0,4.342434315239081
2018,35,Naturalized citizen,7918400,748200.0,9.44887856132552
2018,35,Non-citizen / foreign-born unknown,11832400,4658200.0,39.36817551806903
2018,35,US-born,187507800,14512700.0,7.739784691623496
2018,36,Naturalized citizen,259691500,12458700.0,4.797500110708283
2018,36,Non-citizen / foreign-born unknown,186005300,38358900.0,20.6224768864113
2018,36,US-born,1458336100,52631300.0,3.6089965817893424
2018,37,Naturalized citizen,31936400,3608500.0,11.299019300860461
2018,37,Non-citizen / foreign-born unknown,49901900,23002000.0,46.094437285955046
2018,37,US-born,942763500,84627100.0,8.976493044119762
2018,38,Naturalized citizen,1518500,215600.0,14.198221929535727
2018,38,Non-citizen / foreign-born unknown,2091800,612200.0,29.26666029257099
2018,38,US-born,71510800,4790600.0,6.699127963887973
2018,39,Naturalized citizen,29811900,2632400.0,8.830030960790825
2018,39,Non-citizen / foreign-born unknown,25480400,6195400.0,24.31437497056561
2018,39,US-born,1102867400,69271400.0,6.281027075421759
2018,40,Naturalized citizen,8616100,1122000.0,13.022132983600468
2018,40,Non-citizen / foreign-born unknown,14844100,6277800.0,42.291550178185275
2018,40,US-born,366571300,47697400.0,13.011766060245305
2018,41,Naturalized citizen,20023000,1714600.0,8.563152374769016
2018,41,Non-citizen / foreign-born unknown,22731000,6198200.0,27.26760811226959
2018,41,US-born,371350700,22608300.0,6.0881263991154455
2018,42,Naturalized citizen,50697500,2969100.0,5.856501799891514
2018,42,Non-citizen / foreign-born unknown,42498000,9861300.0,23.204150783566284
2018,42,US-born,1163257400,61742400.0,5.307716073845737
2018,44,Naturalized citizen,8737600,259400.0,2.9687786119758286
2018,44,Non-citizen / foreign-born unknown,5756400,847400.0,14.721006184420817
2018,44,US-born,88432300,2997700.0,3.389824758600647
2018,45,Naturalized citizen,11135700,1438900.0,12.9215047100766
2018,45,Non-citizen / foreign-born unknown,14449800,6225400.0,43.08294924497225
2018,45,US-born,476974100,46694700.0,9.789776845325564
2018,46,Naturalized citizen,1422500,58700.0,4.126537785588752
2018,46,Non-citizen / foreign-born unknown,1532000,492600.0,32.15404699738904
2018,46,US-born,84670900,7714700.0,9.11139482395959
2018,47,Naturalized citizen,13927200,1760300.0,12.63929576655753
2018,47,Non-citizen / foreign-born unknown,21617900,10339400.0,47.82795738716526
2018,47,US-born,635114900,58751600.0,9.250546633372954
2018,48,Naturalized citizen,187021700,32872600.0,17.576890809996915
2018,48,Non-citizen / foreign-born unknown,306397000,146637300.0,47.858595221232584
2018,48,US-born,2332923700,335325100.0,14.373599102276685
2018,49,Naturalized citizen,10192400,1018600.0,9.993720811585103
2018,49,Non-citizen / foreign-born unknown,16374200,6648100.0,40.60106753307032
2018,49,US-born,286259100,21329600.0,7.4511517712450015
2018,50,Naturalized citizen,1827600,133900.0,7.326548478879405
2018,50,Non-citizen / foreign-born unknown,1180300,261300.0,22.13843937981869
2018,50,US-born,59072900,2109400.0,3.5708421289626884
2018,51,Naturalized citizen,57186200,5259500.0,9.197148962511935
2018,51,Non-citizen / foreign-born unknown,49418800,17526100.0,35.464438634689635
2018,51,US-born,728765700,51018800.0,7.000713672446439
2018,53,Naturalized citizen,54172900,3596100.0,6.638189943680326
2018,53,Non-citizen / foreign-born unknown,56781700,15494800.0,27.288369316170524
2018,53,US-born,628633700,29634800.0,4.7141602494425605
2018,54,Naturalized citizen,1453500,73400.0,5.049879600963193
2018,54,Non-citizen / foreign-born unknown,1192100,335400.0,28.135223555070883
2018,54,US-born,176933300,11522600.0,6.5123976097207255
2018,55,Naturalized citizen,13377400,1320400.0,9.870378399390017
2018,55,Non-citizen / foreign-born unknown,16012300,4548800.0,28.408161226057466
2018,55,US-born,546359200,27474300.0,5.028614874609963
2018,56,Naturalized citizen,707400,80900.0,11.436245405711054
2018,56,Non-citizen / foreign-born unknown,1093100,335500.0,30.692525843930106
2018,56,US-born,55379300,5839600.0,10.544734223798423
2019,1,Naturalized citizen,7338400,752500.0,10.254278861877248
2019,1,Non-citizen / foreign-born unknown,9939800,4235900.0,42.61554558441819
2019,1,US-born,468955100,43969000.0,9.375950917262655
2019,2,Naturalized citizen,3734800,207600.0,5.558530577273214
2019,2,Non-citizen / foreign-born unknown,2048200,346300.0,16.907528561663902
2019,2,US-born,65563700,7486100.0,11.418056027954492
2019,4,Naturalized citizen,43667900,4950200.0,11.336015700319916
2019,4,Non-citizen / foreign-born unknown,53543100,19188100.0,35.83673713326274
2019,4,US-born,620513500,59969900.0,9.664560078064376
2019,5,Naturalized citizen,5960000,555000.0,9.312080536912752
2019,5,Non-citizen / foreign-born unknown,9504600,4109200.0,43.233802579803466
2019,5,US-born,284334800,24099900.0,8.475888283811901
2019,6,Naturalized citizen,565389200,33053400.0,5.846132186465535
2019,6,Non-citizen / foreign-born unknown,490153300,117676700.0,24.00814194253104
2019,6,US-born,2839592000,159701700.0,5.624107266114287
2019,8,Naturalized citizen,26211200,2274400.0,8.677206690269808
2019,8,Non-citizen / foreign-born unknown,27522200,9126100.0,33.15904978526426
2019,8,US-born,512161100,34130700.0,6.664055509096649
2019,9,Naturalized citizen,28206300,2164200.0,7.672753959221875
2019,9,Non-citizen / foreign-born unknown,24072400,7905400.0,32.84009903457902
2019,9,US-born,290475100,10166000.0,3.4997836303352683
2019,10,Naturalized citizen,4848700,281700.0,5.809804689916885
2019,10,Non-citizen / foreign-born unknown,4985200,1552100.0,31.13415710503089
