YEAR,country,country_key,iso3,is_aggregate,sex,age,comparison_group,comparison_label,reporting_country_rate_pct,comparison_rate_pct,employment_rate_gap_pp
2016,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,79.0,75.8,-3.200000000000003
2016,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,79.0,66.2,-12.799999999999997
2016,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,83.3,83.2,-0.09999999999999432
2016,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,83.3,82.7,-0.5999999999999943
2016,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,83.3,76.8,-6.5
2016,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,83.3,65.5,-17.799999999999997
2016,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,81.2,81.2,0.0
2016,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,81.2,81.3,0.09999999999999432
2016,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,81.2,75.4,-5.799999999999997
2016,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,81.2,64.1,-17.10000000000001
2017,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,63.9,62.8,-1.1000000000000014
2017,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,63.9,55.2,-8.699999999999996
2017,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,63.9,56.5,-7.399999999999999
2017,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,63.9,58.1,-5.799999999999997
2017,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,73.0,72.4,-0.5999999999999943
2017,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,73.0,69.1,-3.9000000000000057
2017,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,73.0,63.3,-9.700000000000003
2017,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,73.0,54.9,-18.1
2017,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,78.1,77.7,-0.3999999999999915
2017,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,78.1,76.2,-1.8999999999999915
2017,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,78.1,67.8,-10.299999999999997
2017,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,78.1,54.9,-23.199999999999996
2017,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,80.6,79.9,-0.6999999999999886
2017,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,80.6,77.1,-3.5
2017,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,80.6,68.6,-12.0
2017,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,80.6,54.6,-25.999999999999993
2017,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,78.0,77.6,-0.4000000000000057
2017,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,78.0,75.8,-2.200000000000003
2017,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,78.0,67.3,-10.700000000000003
2017,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,78.0,53.4,-24.6
2017,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,63.8,63.9,0.10000000000000142
2017,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,63.8,64.3,0.5
2017,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,63.8,64.0,0.20000000000000284
2017,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,63.8,63.7,-0.09999999999999432
2017,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,72.2,72.9,0.7000000000000028
2017,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,72.2,76.4,4.200000000000003
2017,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,72.2,74.7,2.5
2017,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,72.2,72.2,0.0
2017,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,80.5,81.9,1.4000000000000057
2017,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,80.5,86.5,6.0
2017,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,80.5,83.8,3.299999999999997
2017,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,80.5,78.9,-1.5999999999999943
2017,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,86.2,86.6,0.3999999999999915
2017,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,86.2,87.7,1.5
2017,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,86.2,84.7,-1.5
2017,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,86.2,78.0,-8.200000000000003
2017,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,84.6,85.1,0.5
2017,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,84.6,86.5,1.9000000000000057
2017,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,84.6,83.4,-1.1999999999999886
2017,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,84.6,76.4,-8.199999999999989
2017,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,63.9,63.4,-0.5
2017,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,63.9,60.1,-3.799999999999997
2017,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,63.9,60.4,-3.5
2017,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,63.9,60.8,-3.1000000000000014
2017,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,72.6,72.7,0.10000000000000853
2017,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,72.6,73.0,0.4000000000000057
2017,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,72.6,69.3,-3.299999999999997
2017,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,72.6,63.8,-8.799999999999997
2017,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,79.3,79.8,0.5
2017,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,79.3,81.7,2.4000000000000057
2017,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,79.3,76.1,-3.200000000000003
2017,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,79.3,66.7,-12.599999999999994
2017,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,83.4,83.3,-0.10000000000000853
2017,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,83.4,83.0,-0.4000000000000057
2017,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,83.4,77.1,-6.300000000000011
2017,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,83.4,65.8,-17.60000000000001
2017,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,81.3,81.4,0.10000000000000853
2017,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,81.3,81.8,0.5
2017,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,81.3,75.9,-5.3999999999999915
2017,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,81.3,64.5,-16.799999999999997
2018,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,64.0,63.3,-0.7000000000000028
2018,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,64.0,58.1,-5.899999999999999
2018,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,64.0,57.1,-6.899999999999999
2018,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,64.0,55.9,-8.100000000000001
2018,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,73.1,73.0,-0.09999999999999432
2018,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,73.1,72.3,-0.7999999999999972
2018,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,73.1,63.1,-9.999999999999993
2018,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,73.1,52.0,-21.099999999999994
2018,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,78.5,78.4,-0.09999999999999432
2018,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,78.5,77.8,-0.7000000000000028
2018,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,78.5,68.5,-10.0
2018,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,78.5,54.5,-24.0
2018,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,80.8,80.3,-0.5
2018,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,80.8,78.5,-2.299999999999997
2018,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,80.8,69.9,-10.899999999999991
2018,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,80.8,55.7,-25.099999999999994
2018,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,78.2,78.0,-0.20000000000000284
2018,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,78.2,77.4,-0.7999999999999972
2018,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,78.2,68.6,-9.600000000000009
2018,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,78.2,54.2,-24.0
2018,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,63.2,62.9,-0.30000000000000426
2018,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,63.2,60.7,-2.5
2018,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,63.2,60.3,-2.9000000000000057
2018,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,63.2,59.5,-3.700000000000003
2018,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,71.9,72.5,0.5999999999999943
2018,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,71.9,75.4,3.5
2018,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,71.9,74.5,2.5999999999999943
2018,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,71.9,73.0,1.0999999999999943
2018,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,80.6,81.7,1.1000000000000085
2018,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,80.6,85.5,4.900000000000006
2018,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,80.6,83.5,2.9000000000000057
2018,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,80.6,79.7,-0.8999999999999915
2018,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,86.5,86.7,0.20000000000000284
2018,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,86.5,87.3,0.7999999999999972
2018,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,86.5,84.7,-1.7999999999999972
2018,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,86.5,79.0,-7.5
2018,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,84.9,85.2,0.29999999999999716
2018,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,84.9,86.0,1.0999999999999943
2018,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,84.9,83.3,-1.6000000000000085
2018,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,84.9,77.2,-7.700000000000003
2018,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,63.6,63.1,-0.5
2018,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,63.6,59.6,-4.0
2018,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,63.6,58.8,-4.800000000000004
2018,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,63.6,57.6,-6.0
2018,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,72.5,72.7,0.20000000000000284
2018,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,72.5,74.0,1.5
2018,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,72.5,69.1,-3.4000000000000057
2018,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,72.5,62.1,-10.399999999999999
2018,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,79.5,80.1,0.5999999999999943
2018,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,79.5,82.0,2.5
2018,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,79.5,76.3,-3.200000000000003
2018,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,79.5,66.6,-12.900000000000006
2018,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,83.6,83.6,0.0
2018,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,83.6,83.4,-0.19999999999998863
2018,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,83.6,77.8,-5.799999999999997
2018,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,83.6,66.9,-16.69999999999999
2018,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,81.5,81.7,0.20000000000000284
2018,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,81.5,82.2,0.7000000000000028
2018,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,81.5,76.4,-5.099999999999994
2018,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,81.5,65.3,-16.200000000000003
2019,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,63.4,62.5,-0.8999999999999986
2019,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,63.4,56.4,-7.0
2019,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,63.4,54.6,-8.799999999999997
2019,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,63.4,52.5,-10.899999999999999
2019,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,72.6,72.6,0.0
2019,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,72.6,72.8,0.20000000000000284
2019,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,72.6,64.0,-8.599999999999994
2019,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,72.6,52.4,-20.199999999999996
2019,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,78.8,78.9,0.10000000000000853
2019,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,78.8,79.5,0.7000000000000028
2019,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,78.8,70.3,-8.5
2019,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,78.8,56.5,-22.299999999999997
2019,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,81.5,81.3,-0.20000000000000284
2019,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,81.5,80.4,-1.0999999999999943
2019,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,81.5,71.5,-10.0
2019,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,81.5,57.0,-24.5
2019,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,78.6,78.6,0.0
2019,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,78.6,79.0,0.4000000000000057
2019,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,78.6,70.2,-8.399999999999991
2019,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,78.6,55.7,-22.89999999999999
2019,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,61.7,60.7,-1.0
2019,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,61.7,55.0,-6.700000000000003
2019,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,61.7,57.3,-4.400000000000006
2019,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,61.7,61.6,-0.10000000000000142
2019,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,71.5,71.9,0.4000000000000057
2019,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,71.5,73.9,2.4000000000000057
2019,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,71.5,72.5,1.0
2019,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,71.5,70.0,-1.5
2019,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,80.3,81.5,1.2000000000000028
2019,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,80.3,85.7,5.400000000000006
2019,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,80.3,83.7,3.4000000000000057
2019,Switzerland,CHE,CHE,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,80.3,79.7,-0.5999999999999943
2019,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,86.4,86.6,0.19999999999998863
2019,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,86.4,87.4,1.0
2019,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,86.4,84.8,-1.6000000000000085
2019,Switzerland,CHE,CHE,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,86.4,79.2,-7.200000000000003
2019,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,85.0,85.3,0.29999999999999716
2019,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,85.0,86.5,1.5
2019,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,85.0,83.5,-1.5
2019,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,85.0,76.8,-8.200000000000003
2019,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,62.5,61.6,-0.8999999999999986
2019,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,62.5,55.6,-6.899999999999999
2019,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,62.5,56.0,-6.5
2019,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,62.5,56.7,-5.799999999999997
2019,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,72.0,72.3,0.29999999999999716
2019,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,72.0,73.4,1.4000000000000057
2019,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,72.0,68.5,-3.5
2019,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,72.0,60.9,-11.100000000000001
2019,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,79.5,80.2,0.7000000000000028
2019,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,79.5,82.9,3.4000000000000057
2019,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,79.5,77.2,-2.299999999999997
2019,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,79.5,67.5,-12.0
2019,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,84.0,84.0,0.0
2019,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,84.0,84.3,0.29999999999999716
2019,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,84.0,78.5,-5.5
2019,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,84.0,67.5,-16.5
2019,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,81.7,82.0,0.29999999999999716
2019,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,81.7,83.1,1.3999999999999915
2019,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,81.7,77.2,-4.5
2019,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,81.7,65.8,-15.900000000000006
2020,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,60.7,60.1,-0.6000000000000014
2020,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,60.7,56.4,-4.300000000000004
2020,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,60.7,54.6,-6.100000000000001
2020,Switzerland,CHE,CHE,0,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,60.7,52.1,-8.600000000000001
2020,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,71.1,71.4,0.30000000000001137
2020,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,71.1,72.7,1.6000000000000085
2020,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,71.1,65.9,-5.199999999999989
2020,Switzerland,CHE,CHE,0,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,71.1,55.5,-15.599999999999994
2020,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,77.7,77.8,0.09999999999999432
2020,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,77.7,78.4,0.7000000000000028
2020,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,77.7,69.9,-7.799999999999997
2020,Switzerland,CHE,CHE,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,77.7,57.4,-20.300000000000004
2020,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,81.0,80.6,-0.4000000000000057
2020,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,81.0,79.0,-2.0
2020,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,81.0,70.7,-10.299999999999997
2020,Switzerland,CHE,CHE,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,81.0,57.1,-23.9
2020,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,78.1,78.1,0.0
2020,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,78.1,78.1,0.0
2020,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,78.1,69.8,-8.299999999999997
2020,Switzerland,CHE,CHE,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,78.1,56.1,-21.999999999999993
2020,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,59.9,58.8,-1.1000000000000014
2020,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,59.9,53.2,-6.699999999999996
2020,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,59.9,57.9,-2.0
2020,Switzerland,CHE,CHE,0,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,59.9,66.6,6.699999999999996
2020,Switzerland,CHE,CHE,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,70.1,70.2,0.10000000000000853
