YEAR,STATEFIP,weighted_denominator,weighted_numerator,limited_english_rate_pct
2015,12,406805100,190757700.0,46.891668762264786
2015,13,101952900,45623800.0,44.74987960126686
2015,15,24848200,13463700.0,54.18380405824165
2015,16,9463900,4630300.0,48.925918490263
2015,17,181615800,92398500.0,50.87580485838787
2015,18,31486300,14492200.0,46.027002220013145
2015,19,14193800,6992300.0,49.26305851850808
2015,20,21729200,11380900.0,52.376065386668635
2015,21,16045500,7223000.0,45.015736499330025
2015,22,18706200,9123600.0,48.77313404112006
2015,23,4171000,1041400.0,24.967633660992565
2015,24,90526800,34176400.0,37.75279806642895
2015,25,109176100,46994000.0,43.04421938501192
2015,26,65068700,25334600.0,38.935156227187576
2015,27,44497400,19242600.0,43.244324387492306
2015,28,6844600,2927900.0,42.77678754054291
2015,29,23556600,8965800.0,38.060670894781076
2015,30,2088300,506100.0,24.235023703490878
2015,31,12189700,6704400.0,55.00053323707721
2015,32,55826200,28276400.0,50.6507697102794
2015,33,7419000,2096300.0,28.255829626634316
2015,34,196643500,87265600.0,44.37756650995329
2015,35,19487100,10554400.0,54.1609577618014
2015,36,448970800,206970100.0,46.09878860718782
2015,37,78781600,36811300.0,46.72575829889213
2015,38,2499200,564400.0,22.583226632522408
2015,39,49463100,18193100.0,36.781156053704684
2015,40,23136900,11598100.0,50.12815027077958
2015,41,39312900,18757300.0,47.71283726206919
2015,42,80759200,33423900.0,41.38711131363362
2015,44,14266800,6706100.0,47.00493453332212
2015,45,23163000,10026100.0,43.28498035660321
2015,46,2684400,1200300.0,44.71390254805543
2015,47,31979700,14339900.0,44.840633276734934
2015,48,459494400,264880200.0,57.64601266087247
2015,49,24215600,10713900.0,44.24379325723913
2015,50,2755300,527200.0,19.134032591732296
2015,51,100806300,40274000.0,39.951868087609604
2015,53,97218000,42427800.0,43.64191816330309
2015,54,3141700,794900.0,25.301588312060346
2015,55,28495800,11661800.0,40.92462748896328
2015,56,1864200,944100.0,50.64370775667847
2016,1,15858500,7085300.0,44.67824825803197
2016,2,5606800,2647200.0,47.21409716772491
2016,4,93411100,44291100.0,47.415242942219926
2016,5,13205500,6546000.0,49.57025481806823
2016,6,1061417700,588228800.0,55.419162503131425
2016,8,53463600,25702000.0,48.07382967102851
2016,9,51760700,19416400.0,37.51185745169598
2016,10,8921900,3348300.0,37.52900167004786
2016,11,8927800,3127200.0,35.027666390376126
2016,12,421265800,195826300.0,46.48521194932036
2016,13,102534600,46842400.0,45.68448114100021
2016,15,25820100,12974600.0,50.24999903176207
2016,16,9414500,4391500.0,46.64613096818737
2016,17,176107700,88709700.0,50.37241415338455
2016,18,34273200,15490400.0,45.1968301763477
2016,19,16047100,8108900.0,50.53187180238174
2016,20,21208500,10776300.0,50.81123134592262
2016,21,15032900,6968700.0,46.35632512688836
2016,22,18384800,8805300.0,47.89445628997868
2016,23,4989100,1452300.0,29.109458619791145
2016,24,90852100,35121100.0,38.657444351864186
2016,25,111720700,48190500.0,43.134799549233044
2016,26,65804800,27255800.0,41.41916699085781
2016,27,44547900,19709900.0,44.24428536474222
2016,28,5832600,2596300.0,44.513595994925076
2016,29,25223200,9760100.0,38.69493165022678
2016,30,2318800,369900.0,15.952216663791615
2016,31,13667000,8517200.0,62.31945562303358
2016,32,58257000,28748200.0,49.347202911238135
2016,33,7343300,2787900.0,37.96521999645936
2016,34,199304900,89832300.0,45.07280051820101
2016,35,19412700,10263700.0,52.87105863687174
2016,36,451828300,210344900.0,46.55416670447601
2016,37,78121500,35861600.0,45.904904539723375
2016,38,2373300,782900.0,32.98782286268065
2016,39,49590900,18346400.0,36.995497157744666
2016,40,21873800,10687800.0,48.86119467125054
2016,41,39438000,18022100.0,45.697297023175615
2016,42,85993200,35237600.0,40.97719354553616
2016,44,14711200,6766100.0,45.99284898580673
2016,45,23722100,10547300.0,44.46191526045333
2016,46,3057300,1544200.0,50.5086187158604
2016,47,32916600,15258400.0,46.35472679438338
2016,48,466832200,266466800.0,57.07978155748468
2016,49,24648900,10824800.0,43.91595568159229
2016,50,2330000,511500.0,21.952789699570815
2016,51,101468000,41064500.0,40.470394607166796
2016,53,101175300,45067400.0,44.543875827400555
2016,54,3161400,854900.0,27.041816916555955
2016,55,29968000,13179900.0,43.9799119060331
2016,56,2059400,926300.0,44.979120132077306
2017,1,17426400,7681900.0,44.08196758940458
2017,2,5620600,2347500.0,41.76600362950575
2017,4,92255400,44912600.0,48.6828955269827
2017,5,14083300,7331900.0,52.06095162355414
2017,6,1056670400,564355800.0,53.408877545921605
2017,8,54961400,23175300.0,42.16650230889315
2017,9,52301100,20652200.0,39.48712359778283
2017,10,9263800,3056600.0,32.99509920335068
2017,11,10180600,3460600.0,33.992102626564254
2017,12,434366800,203439100.0,46.83578487121944
2017,13,105275000,45523100.0,43.24208026597008
2017,15,25575800,12420800.0,48.56465877900202
2017,16,9468600,4393000.0,46.39545444944343
2017,17,181425900,89428200.0,49.291859651791725
2017,18,34595900,14663200.0,42.384213158206606
2017,19,15489000,7838700.0,50.608173542514045
2017,20,19920600,10578700.0,53.10432416694276
2017,21,17181800,7916400.0,46.074334470195204
2017,22,18614700,9230000.0,49.58446818911935
2017,23,4825500,1223200.0,25.348668531758367
2017,24,91962600,33463900.0,36.388597103605164
2017,25,114318200,50249300.0,43.955643108446424
2017,26,69682200,27079800.0,38.86186142228575
2017,27,48225500,20537000.0,42.58535422131445
2017,28,6443900,2805000.0,43.52953956454942
2017,29,25662400,9173800.0,35.74802045015275
2017,30,2417100,485100.0,20.069504778453517
2017,31,14928500,8588100.0,57.52821783836286
2017,32,59210500,27923400.0,47.15954095979598
