DATAFLOW,LAST UPDATE,freq,citizen,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2010,167,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2011,150,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2012,153,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2013,147,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2014,154,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2015,139,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2016,116,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2017,137,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2018,136,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2019,158,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2020,141,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2021,142,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2022,138,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2023,138,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IS,2024,136,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2008,59284,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2009,65598,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2010,69263,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2011,68325,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2012,67102,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2013,63848,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2014,54745,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2015,53410,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2016,55978,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2017,59038,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2018,61131,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2019,62232,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2020,54605,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2021,55349,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2022,57455,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2023,61568,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,IT,2024,63524,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2008,78,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2009,149,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2010,76,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2011,71,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2012,60,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2013,68,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2014,53,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2015,53,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2016,72,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2017,73,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2018,63,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2019,43,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2020,57,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2021,52,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2022,58,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2023,48,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LI,2024,77,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2008,8000,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2009,8655,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2010,9139,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2011,9920,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2012,9729,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2013,9261,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2014,8636,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2015,7355,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2016,6815,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2017,6599,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2018,6485,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2019,6138,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2020,5320,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2021,5086,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2022,4973,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2023,4551,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LT,2024,4480,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2008,762,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2009,702,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2010,681,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2011,637,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2012,666,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2013,656,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2014,626,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2015,691,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2017,684,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2018,656,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2019,594,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2020,557,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2021,617,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2022,705,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2023,605,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LU,2024,628,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2008,6548,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2009,7055,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2010,6780,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2011,6561,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2012,6117,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2013,5136,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2014,4745,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2015,4409,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2016,4243,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2017,3765,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2018,3522,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2019,3414,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2020,3104,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2021,3183,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2022,3229,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2023,3271,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,LV,2024,3505,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2008,1216,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2009,1499,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2010,1457,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2011,1328,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2012,1331,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2013,1064,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2014,1123,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2015,1131,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2016,1123,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2017,1119,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2018,1125,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2019,1090,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2020,810,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2021,920,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2022,1026,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2023,1046,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,ME,2024,1191,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MK,2016,3231,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MK,2017,3031,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MK,2022,2227,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MK,2023,2265,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MK,2024,2241,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2008,662,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2009,494,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2010,584,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2011,584,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2012,585,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2013,615,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2014,581,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2015,569,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2016,553,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2017,591,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2018,635,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2019,754,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2020,864,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2021,614,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2022,559,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2023,672,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,MT,2024,697,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2008,14610,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2009,14364,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2010,14368,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2011,13969,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2012,13473,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2013,12721,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2014,11934,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2015,10850,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2016,10601,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2017,10874,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2018,11251,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2019,11777,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2020,11024,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2021,11309,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2022,11238,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2023,11681,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NL,2024,11948,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2008,3477,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2009,3340,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2010,3564,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2011,3866,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2012,4052,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2013,3869,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2014,4103,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2015,4056,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2016,4192,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2017,4164,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2018,3791,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2019,3561,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2020,3533,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2021,3651,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2022,3687,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2023,3432,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,NO,2024,3359,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2008,84978,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2009,85749,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2010,82372,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2011,82832,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2012,85459,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2013,80165,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2014,79345,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2015,72695,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2016,72209,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2017,74480,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2018,72818,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2019,74612,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2020,68354,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2021,72269,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2022,71723,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2023,74505,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PL,2024,69850,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2008,10807,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2009,11287,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2010,11839,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2011,12955,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2012,13875,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2013,14535,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2014,14198,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2015,14373,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2016,13917,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2017,13587,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2018,13021,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2019,12947,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2020,11502,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2021,11704,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2022,12502,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2023,12321,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,PT,2024,12507,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2008,26212,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2009,26716,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2010,28244,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2011,30694,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2012,31817,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2013,33434,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2014,30156,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2015,28334,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2016,27455,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2017,23450,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2018,20792,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2019,20578,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2020,21753,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2021,22989,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2022,23082,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2023,23650,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RO,2024,24606,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2008,9701,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2009,10975,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2010,11211,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2011,11070,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2012,10226,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2013,10031,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2014,10288,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2015,10064,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2016,10672,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2017,10807,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2018,10871,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2019,11077,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2020,10540,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,TOTAL,NR,RS,2021,10557,,
