Year,Country,Cohort,Value,Metric
2010,FI,Extra_EU_Migrant,60.5,Highly_Educated_Employment_Rate
2011,FI,Extra_EU_Migrant,50.7,Highly_Educated_Employment_Rate
2012,FI,Extra_EU_Migrant,48.2,Highly_Educated_Employment_Rate
2013,FI,Extra_EU_Migrant,61.7,Highly_Educated_Employment_Rate
2014,FI,Extra_EU_Migrant,54.1,Highly_Educated_Employment_Rate
2015,FI,Extra_EU_Migrant,54.3,Highly_Educated_Employment_Rate
2016,FI,Extra_EU_Migrant,58.7,Highly_Educated_Employment_Rate
2017,FI,Extra_EU_Migrant,61.7,Highly_Educated_Employment_Rate
2018,FI,Extra_EU_Migrant,60.9,Highly_Educated_Employment_Rate
2019,FI,Extra_EU_Migrant,64.5,Highly_Educated_Employment_Rate
2020,FI,Extra_EU_Migrant,70.6,Highly_Educated_Employment_Rate
2021,FI,Extra_EU_Migrant,76.1,Highly_Educated_Employment_Rate
2022,FI,Extra_EU_Migrant,77.2,Highly_Educated_Employment_Rate
2023,FI,Extra_EU_Migrant,75.5,Highly_Educated_Employment_Rate
2024,FI,Extra_EU_Migrant,74.2,Highly_Educated_Employment_Rate
2025,FI,Extra_EU_Migrant,72.3,Highly_Educated_Employment_Rate
1995,FR,Extra_EU_Migrant,54.6,Highly_Educated_Employment_Rate
1996,FR,Extra_EU_Migrant,60.7,Highly_Educated_Employment_Rate
1997,FR,Extra_EU_Migrant,57.8,Highly_Educated_Employment_Rate
1998,FR,Extra_EU_Migrant,56.7,Highly_Educated_Employment_Rate
1999,FR,Extra_EU_Migrant,51.2,Highly_Educated_Employment_Rate
2000,FR,Extra_EU_Migrant,57.2,Highly_Educated_Employment_Rate
2001,FR,Extra_EU_Migrant,59.1,Highly_Educated_Employment_Rate
2002,FR,Extra_EU_Migrant,59.6,Highly_Educated_Employment_Rate
2003,FR,Extra_EU_Migrant,58.3,Highly_Educated_Employment_Rate
2004,FR,Extra_EU_Migrant,58.1,Highly_Educated_Employment_Rate
2005,FR,Extra_EU_Migrant,58.8,Highly_Educated_Employment_Rate
2006,FR,Extra_EU_Migrant,59.0,Highly_Educated_Employment_Rate
2007,FR,Extra_EU_Migrant,55.7,Highly_Educated_Employment_Rate
2008,FR,Extra_EU_Migrant,59.3,Highly_Educated_Employment_Rate
2009,FR,Extra_EU_Migrant,61.0,Highly_Educated_Employment_Rate
2010,FR,Extra_EU_Migrant,61.9,Highly_Educated_Employment_Rate
2011,FR,Extra_EU_Migrant,59.7,Highly_Educated_Employment_Rate
2012,FR,Extra_EU_Migrant,60.2,Highly_Educated_Employment_Rate
2013,FR,Extra_EU_Migrant,59.7,Highly_Educated_Employment_Rate
2014,FR,Extra_EU_Migrant,58.0,Highly_Educated_Employment_Rate
2015,FR,Extra_EU_Migrant,58.1,Highly_Educated_Employment_Rate
2016,FR,Extra_EU_Migrant,59.7,Highly_Educated_Employment_Rate
2017,FR,Extra_EU_Migrant,60.3,Highly_Educated_Employment_Rate
2018,FR,Extra_EU_Migrant,60.6,Highly_Educated_Employment_Rate
2019,FR,Extra_EU_Migrant,64.9,Highly_Educated_Employment_Rate
2020,FR,Extra_EU_Migrant,62.7,Highly_Educated_Employment_Rate
2021,FR,Extra_EU_Migrant,64.6,Highly_Educated_Employment_Rate
2022,FR,Extra_EU_Migrant,64.1,Highly_Educated_Employment_Rate
2023,FR,Extra_EU_Migrant,68.1,Highly_Educated_Employment_Rate
2024,FR,Extra_EU_Migrant,69.8,Highly_Educated_Employment_Rate
2025,FR,Extra_EU_Migrant,68.8,Highly_Educated_Employment_Rate
2007,HR,Extra_EU_Migrant,86.1,Highly_Educated_Employment_Rate
2010,HR,Extra_EU_Migrant,84.5,Highly_Educated_Employment_Rate
2022,HR,Extra_EU_Migrant,79.8,Highly_Educated_Employment_Rate
2023,HR,Extra_EU_Migrant,68.6,Highly_Educated_Employment_Rate
2024,HR,Extra_EU_Migrant,74.9,Highly_Educated_Employment_Rate
2025,HR,Extra_EU_Migrant,85.5,Highly_Educated_Employment_Rate
2001,HU,Extra_EU_Migrant,70.7,Highly_Educated_Employment_Rate
2002,HU,Extra_EU_Migrant,64.0,Highly_Educated_Employment_Rate
2003,HU,Extra_EU_Migrant,68.5,Highly_Educated_Employment_Rate
2004,HU,Extra_EU_Migrant,73.1,Highly_Educated_Employment_Rate
2005,HU,Extra_EU_Migrant,83.8,Highly_Educated_Employment_Rate
2006,HU,Extra_EU_Migrant,83.0,Highly_Educated_Employment_Rate
2007,HU,Extra_EU_Migrant,83.7,Highly_Educated_Employment_Rate
2008,HU,Extra_EU_Migrant,85.0,Highly_Educated_Employment_Rate
2009,HU,Extra_EU_Migrant,77.7,Highly_Educated_Employment_Rate
2010,HU,Extra_EU_Migrant,58.1,Highly_Educated_Employment_Rate
2011,HU,Extra_EU_Migrant,63.9,Highly_Educated_Employment_Rate
2012,HU,Extra_EU_Migrant,71.7,Highly_Educated_Employment_Rate
2013,HU,Extra_EU_Migrant,68.4,Highly_Educated_Employment_Rate
2016,HU,Extra_EU_Migrant,72.9,Highly_Educated_Employment_Rate
2017,HU,Extra_EU_Migrant,78.5,Highly_Educated_Employment_Rate
2018,HU,Extra_EU_Migrant,82.7,Highly_Educated_Employment_Rate
2019,HU,Extra_EU_Migrant,84.3,Highly_Educated_Employment_Rate
2020,HU,Extra_EU_Migrant,77.6,Highly_Educated_Employment_Rate
2021,HU,Extra_EU_Migrant,75.4,Highly_Educated_Employment_Rate
2022,HU,Extra_EU_Migrant,76.9,Highly_Educated_Employment_Rate
2023,HU,Extra_EU_Migrant,73.0,Highly_Educated_Employment_Rate
2024,HU,Extra_EU_Migrant,81.7,Highly_Educated_Employment_Rate
2025,HU,Extra_EU_Migrant,80.2,Highly_Educated_Employment_Rate
1999,IE,Extra_EU_Migrant,77.1,Highly_Educated_Employment_Rate
2000,IE,Extra_EU_Migrant,76.9,Highly_Educated_Employment_Rate
2001,IE,Extra_EU_Migrant,78.9,Highly_Educated_Employment_Rate
2002,IE,Extra_EU_Migrant,77.2,Highly_Educated_Employment_Rate
2003,IE,Extra_EU_Migrant,70.8,Highly_Educated_Employment_Rate
2004,IE,Extra_EU_Migrant,75.5,Highly_Educated_Employment_Rate
2006,IE,Extra_EU_Migrant,76.0,Highly_Educated_Employment_Rate
2007,IE,Extra_EU_Migrant,77.4,Highly_Educated_Employment_Rate
2008,IE,Extra_EU_Migrant,76.0,Highly_Educated_Employment_Rate
2009,IE,Extra_EU_Migrant,72.8,Highly_Educated_Employment_Rate
2010,IE,Extra_EU_Migrant,69.9,Highly_Educated_Employment_Rate
2011,IE,Extra_EU_Migrant,69.8,Highly_Educated_Employment_Rate
2012,IE,Extra_EU_Migrant,67.4,Highly_Educated_Employment_Rate
2013,IE,Extra_EU_Migrant,69.5,Highly_Educated_Employment_Rate
2014,IE,Extra_EU_Migrant,65.5,Highly_Educated_Employment_Rate
2015,IE,Extra_EU_Migrant,66.2,Highly_Educated_Employment_Rate
2016,IE,Extra_EU_Migrant,69.1,Highly_Educated_Employment_Rate
2017,IE,Extra_EU_Migrant,72.6,Highly_Educated_Employment_Rate
2018,IE,Extra_EU_Migrant,72.2,Highly_Educated_Employment_Rate
2019,IE,Extra_EU_Migrant,75.3,Highly_Educated_Employment_Rate
2020,IE,Extra_EU_Migrant,74.6,Highly_Educated_Employment_Rate
2021,IE,Extra_EU_Migrant,78.4,Highly_Educated_Employment_Rate
2022,IE,Extra_EU_Migrant,80.8,Highly_Educated_Employment_Rate
2023,IE,Extra_EU_Migrant,81.3,Highly_Educated_Employment_Rate
2024,IE,Extra_EU_Migrant,81.8,Highly_Educated_Employment_Rate
2025,IE,Extra_EU_Migrant,82.9,Highly_Educated_Employment_Rate
2005,IS,Extra_EU_Migrant,84.6,Highly_Educated_Employment_Rate
2006,IS,Extra_EU_Migrant,86.8,Highly_Educated_Employment_Rate
2007,IS,Extra_EU_Migrant,84.3,Highly_Educated_Employment_Rate
2008,IS,Extra_EU_Migrant,77.6,Highly_Educated_Employment_Rate
2009,IS,Extra_EU_Migrant,80.6,Highly_Educated_Employment_Rate
2011,IS,Extra_EU_Migrant,85.6,Highly_Educated_Employment_Rate
2012,IS,Extra_EU_Migrant,92.1,Highly_Educated_Employment_Rate
2013,IS,Extra_EU_Migrant,91.6,Highly_Educated_Employment_Rate
2014,IS,Extra_EU_Migrant,84.9,Highly_Educated_Employment_Rate
2015,IS,Extra_EU_Migrant,71.4,Highly_Educated_Employment_Rate
2016,IS,Extra_EU_Migrant,79.4,Highly_Educated_Employment_Rate
2017,IS,Extra_EU_Migrant,80.0,Highly_Educated_Employment_Rate
2018,IS,Extra_EU_Migrant,83.1,Highly_Educated_Employment_Rate
2019,IS,Extra_EU_Migrant,80.8,Highly_Educated_Employment_Rate
2020,IS,Extra_EU_Migrant,70.7,Highly_Educated_Employment_Rate
2021,IS,Extra_EU_Migrant,77.2,Highly_Educated_Employment_Rate
2022,IS,Extra_EU_Migrant,80.0,Highly_Educated_Employment_Rate
2023,IS,Extra_EU_Migrant,84.2,Highly_Educated_Employment_Rate
2024,IS,Extra_EU_Migrant,89.8,Highly_Educated_Employment_Rate
2005,IT,Extra_EU_Migrant,71.4,Highly_Educated_Employment_Rate
2006,IT,Extra_EU_Migrant,72.6,Highly_Educated_Employment_Rate
2007,IT,Extra_EU_Migrant,74.0,Highly_Educated_Employment_Rate
2008,IT,Extra_EU_Migrant,74.6,Highly_Educated_Employment_Rate
2009,IT,Extra_EU_Migrant,69.6,Highly_Educated_Employment_Rate
2010,IT,Extra_EU_Migrant,69.0,Highly_Educated_Employment_Rate
2011,IT,Extra_EU_Migrant,69.6,Highly_Educated_Employment_Rate
2012,IT,Extra_EU_Migrant,65.6,Highly_Educated_Employment_Rate
2013,IT,Extra_EU_Migrant,62.6,Highly_Educated_Employment_Rate
2014,IT,Extra_EU_Migrant,65.2,Highly_Educated_Employment_Rate
2015,IT,Extra_EU_Migrant,64.2,Highly_Educated_Employment_Rate
2016,IT,Extra_EU_Migrant,61.2,Highly_Educated_Employment_Rate
2017,IT,Extra_EU_Migrant,64.8,Highly_Educated_Employment_Rate
2018,IT,Extra_EU_Migrant,66.0,Highly_Educated_Employment_Rate
2019,IT,Extra_EU_Migrant,65.2,Highly_Educated_Employment_Rate
2020,IT,Extra_EU_Migrant,59.2,Highly_Educated_Employment_Rate
2021,IT,Extra_EU_Migrant,59.4,Highly_Educated_Employment_Rate
2022,IT,Extra_EU_Migrant,64.4,Highly_Educated_Employment_Rate
2023,IT,Extra_EU_Migrant,66.2,Highly_Educated_Employment_Rate
2024,IT,Extra_EU_Migrant,63.9,Highly_Educated_Employment_Rate
2025,IT,Extra_EU_Migrant,64.0,Highly_Educated_Employment_Rate
2013,LT,Extra_EU_Migrant,69.0,Highly_Educated_Employment_Rate
2014,LT,Extra_EU_Migrant,73.4,Highly_Educated_Employment_Rate
2015,LT,Extra_EU_Migrant,78.3,Highly_Educated_Employment_Rate
2016,LT,Extra_EU_Migrant,77.6,Highly_Educated_Employment_Rate
2017,LT,Extra_EU_Migrant,79.0,Highly_Educated_Employment_Rate
2018,LT,Extra_EU_Migrant,80.5,Highly_Educated_Employment_Rate
2019,LT,Extra_EU_Migrant,91.9,Highly_Educated_Employment_Rate
2020,LT,Extra_EU_Migrant,86.6,Highly_Educated_Employment_Rate
2021,LT,Extra_EU_Migrant,77.7,Highly_Educated_Employment_Rate
2022,LT,Extra_EU_Migrant,78.2,Highly_Educated_Employment_Rate
2023,LT,Extra_EU_Migrant,84.4,Highly_Educated_Employment_Rate
2024,LT,Extra_EU_Migrant,82.7,Highly_Educated_Employment_Rate
2025,LT,Extra_EU_Migrant,84.0,Highly_Educated_Employment_Rate
1995,LU,Extra_EU_Migrant,67.1,Highly_Educated_Employment_Rate
1996,LU,Extra_EU_Migrant,85.6,Highly_Educated_Employment_Rate
1997,LU,Extra_EU_Migrant,71.7,Highly_Educated_Employment_Rate
1999,LU,Extra_EU_Migrant,67.7,Highly_Educated_Employment_Rate
2000,LU,Extra_EU_Migrant,78.5,Highly_Educated_Employment_Rate
2001,LU,Extra_EU_Migrant,80.8,Highly_Educated_Employment_Rate
2002,LU,Extra_EU_Migrant,70.3,Highly_Educated_Employment_Rate
2003,LU,Extra_EU_Migrant,67.3,Highly_Educated_Employment_Rate
2004,LU,Extra_EU_Migrant,75.0,Highly_Educated_Employment_Rate
2005,LU,Extra_EU_Migrant,67.0,Highly_Educated_Employment_Rate
2006,LU,Extra_EU_Migrant,69.3,Highly_Educated_Employment_Rate
2007,LU,Extra_EU_Migrant,71.4,Highly_Educated_Employment_Rate
2008,LU,Extra_EU_Migrant,66.3,Highly_Educated_Employment_Rate
2009,LU,Extra_EU_Migrant,72.5,Highly_Educated_Employment_Rate
2010,LU,Extra_EU_Migrant,72.1,Highly_Educated_Employment_Rate
2011,LU,Extra_EU_Migrant,74.2,Highly_Educated_Employment_Rate
2012,LU,Extra_EU_Migrant,71.8,Highly_Educated_Employment_Rate
2013,LU,Extra_EU_Migrant,71.1,Highly_Educated_Employment_Rate
2014,LU,Extra_EU_Migrant,71.4,Highly_Educated_Employment_Rate
2015,LU,Extra_EU_Migrant,70.3,Highly_Educated_Employment_Rate
2016,LU,Extra_EU_Migrant,69.6,Highly_Educated_Employment_Rate
2017,LU,Extra_EU_Migrant,73.9,Highly_Educated_Employment_Rate
2018,LU,Extra_EU_Migrant,68.4,Highly_Educated_Employment_Rate
2019,LU,Extra_EU_Migrant,75.3,Highly_Educated_Employment_Rate
2020,LU,Extra_EU_Migrant,69.2,Highly_Educated_Employment_Rate
2021,LU,Extra_EU_Migrant,73.0,Highly_Educated_Employment_Rate
2022,LU,Extra_EU_Migrant,76.8,Highly_Educated_Employment_Rate
2023,LU,Extra_EU_Migrant,72.8,Highly_Educated_Employment_Rate
2024,LU,Extra_EU_Migrant,75.3,Highly_Educated_Employment_Rate
2025,LU,Extra_EU_Migrant,75.1,Highly_Educated_Employment_Rate
2005,LV,Extra_EU_Migrant,66.3,Highly_Educated_Employment_Rate
2006,LV,Extra_EU_Migrant,83.6,Highly_Educated_Employment_Rate
2007,LV,Extra_EU_Migrant,65.2,Highly_Educated_Employment_Rate
2008,LV,Extra_EU_Migrant,74.0,Highly_Educated_Employment_Rate
2009,LV,Extra_EU_Migrant,73.7,Highly_Educated_Employment_Rate
2010,LV,Extra_EU_Migrant,63.7,Highly_Educated_Employment_Rate
2011,LV,Extra_EU_Migrant,72.0,Highly_Educated_Employment_Rate
2012,LV,Extra_EU_Migrant,71.1,Highly_Educated_Employment_Rate
2013,LV,Extra_EU_Migrant,71.4,Highly_Educated_Employment_Rate
2014,LV,Extra_EU_Migrant,71.3,Highly_Educated_Employment_Rate
2015,LV,Extra_EU_Migrant,66.7,Highly_Educated_Employment_Rate
2016,LV,Extra_EU_Migrant,73.0,Highly_Educated_Employment_Rate
2017,LV,Extra_EU_Migrant,69.2,Highly_Educated_Employment_Rate
2018,LV,Extra_EU_Migrant,74.9,Highly_Educated_Employment_Rate
2019,LV,Extra_EU_Migrant,79.4,Highly_Educated_Employment_Rate
2020,LV,Extra_EU_Migrant,76.2,Highly_Educated_Employment_Rate
2021,LV,Extra_EU_Migrant,73.9,Highly_Educated_Employment_Rate
2022,LV,Extra_EU_Migrant,72.3,Highly_Educated_Employment_Rate
2023,LV,Extra_EU_Migrant,75.1,Highly_Educated_Employment_Rate
2024,LV,Extra_EU_Migrant,71.7,Highly_Educated_Employment_Rate
2025,LV,Extra_EU_Migrant,74.4,Highly_Educated_Employment_Rate
2011,ME,Extra_EU_Migrant,59.9,Highly_Educated_Employment_Rate
2012,ME,Extra_EU_Migrant,54.4,Highly_Educated_Employment_Rate
2013,ME,Extra_EU_Migrant,65.1,Highly_Educated_Employment_Rate
2014,ME,Extra_EU_Migrant,59.7,Highly_Educated_Employment_Rate
2015,ME,Extra_EU_Migrant,65.8,Highly_Educated_Employment_Rate
2016,ME,Extra_EU_Migrant,65.3,Highly_Educated_Employment_Rate
2017,ME,Extra_EU_Migrant,68.4,Highly_Educated_Employment_Rate
2018,ME,Extra_EU_Migrant,70.9,Highly_Educated_Employment_Rate
2019,ME,Extra_EU_Migrant,79.9,Highly_Educated_Employment_Rate
2021,MK,Extra_EU_Migrant,78.2,Highly_Educated_Employment_Rate
2022,MK,Extra_EU_Migrant,83.9,Highly_Educated_Employment_Rate
2023,MK,Extra_EU_Migrant,74.3,Highly_Educated_Employment_Rate
2024,MK,Extra_EU_Migrant,69.1,Highly_Educated_Employment_Rate
2025,MK,Extra_EU_Migrant,77.6,Highly_Educated_Employment_Rate
2005,MT,Extra_EU_Migrant,65.3,Highly_Educated_Employment_Rate
2007,MT,Extra_EU_Migrant,75.1,Highly_Educated_Employment_Rate
2008,MT,Extra_EU_Migrant,71.5,Highly_Educated_Employment_Rate
2009,MT,Extra_EU_Migrant,63.9,Highly_Educated_Employment_Rate
2010,MT,Extra_EU_Migrant,61.6,Highly_Educated_Employment_Rate
2011,MT,Extra_EU_Migrant,62.7,Highly_Educated_Employment_Rate
2012,MT,Extra_EU_Migrant,85.9,Highly_Educated_Employment_Rate
2013,MT,Extra_EU_Migrant,87.4,Highly_Educated_Employment_Rate
2014,MT,Extra_EU_Migrant,73.3,Highly_Educated_Employment_Rate
2015,MT,Extra_EU_Migrant,74.1,Highly_Educated_Employment_Rate
2016,MT,Extra_EU_Migrant,72.1,Highly_Educated_Employment_Rate
2017,MT,Extra_EU_Migrant,81.6,Highly_Educated_Employment_Rate
2018,MT,Extra_EU_Migrant,87.5,Highly_Educated_Employment_Rate
2019,MT,Extra_EU_Migrant,73.8,Highly_Educated_Employment_Rate
2020,MT,Extra_EU_Migrant,74.6,Highly_Educated_Employment_Rate
1999,NL,Extra_EU_Migrant,53.8,Highly_Educated_Employment_Rate
2000,NL,Extra_EU_Migrant,65.7,Highly_Educated_Employment_Rate
2001,NL,Extra_EU_Migrant,71.1,Highly_Educated_Employment_Rate
2002,NL,Extra_EU_Migrant,68.4,Highly_Educated_Employment_Rate
2003,NL,Extra_EU_Migrant,57.7,Highly_Educated_Employment_Rate
2004,NL,Extra_EU_Migrant,59.4,Highly_Educated_Employment_Rate
2005,NL,Extra_EU_Migrant,60.2,Highly_Educated_Employment_Rate
2006,NL,Extra_EU_Migrant,63.7,Highly_Educated_Employment_Rate
2007,NL,Extra_EU_Migrant,66.8,Highly_Educated_Employment_Rate
2008,NL,Extra_EU_Migrant,68.4,Highly_Educated_Employment_Rate
2009,NL,Extra_EU_Migrant,65.6,Highly_Educated_Employment_Rate
2010,NL,Extra_EU_Migrant,68.1,Highly_Educated_Employment_Rate
2011,NL,Extra_EU_Migrant,66.0,Highly_Educated_Employment_Rate
2012,NL,Extra_EU_Migrant,64.7,Highly_Educated_Employment_Rate
2013,NL,Extra_EU_Migrant,63.5,Highly_Educated_Employment_Rate
2014,NL,Extra_EU_Migrant,61.1,Highly_Educated_Employment_Rate
2015,NL,Extra_EU_Migrant,66.0,Highly_Educated_Employment_Rate
2016,NL,Extra_EU_Migrant,66.0,Highly_Educated_Employment_Rate
2017,NL,Extra_EU_Migrant,66.6,Highly_Educated_Employment_Rate
2018,NL,Extra_EU_Migrant,69.4,Highly_Educated_Employment_Rate
2019,NL,Extra_EU_Migrant,69.9,Highly_Educated_Employment_Rate
2020,NL,Extra_EU_Migrant,68.5,Highly_Educated_Employment_Rate
2021,NL,Extra_EU_Migrant,63.0,Highly_Educated_Employment_Rate
2022,NL,Extra_EU_Migrant,69.6,Highly_Educated_Employment_Rate
2023,NL,Extra_EU_Migrant,67.5,Highly_Educated_Employment_Rate
2024,NL,Extra_EU_Migrant,71.9,Highly_Educated_Employment_Rate
2025,NL,Extra_EU_Migrant,73.7,Highly_Educated_Employment_Rate
1996,NO,Extra_EU_Migrant,65.3,Highly_Educated_Employment_Rate
1997,NO,Extra_EU_Migrant,74.1,Highly_Educated_Employment_Rate
1998,NO,Extra_EU_Migrant,73.0,Highly_Educated_Employment_Rate
1999,NO,Extra_EU_Migrant,82.1,Highly_Educated_Employment_Rate
2000,NO,Extra_EU_Migrant,76.7,Highly_Educated_Employment_Rate
2001,NO,Extra_EU_Migrant,77.7,Highly_Educated_Employment_Rate
2002,NO,Extra_EU_Migrant,71.5,Highly_Educated_Employment_Rate
2003,NO,Extra_EU_Migrant,66.4,Highly_Educated_Employment_Rate
2004,NO,Extra_EU_Migrant,61.4,Highly_Educated_Employment_Rate
2005,NO,Extra_EU_Migrant,66.0,Highly_Educated_Employment_Rate
2006,NO,Extra_EU_Migrant,76.5,Highly_Educated_Employment_Rate
2007,NO,Extra_EU_Migrant,79.9,Highly_Educated_Employment_Rate
2008,NO,Extra_EU_Migrant,80.8,Highly_Educated_Employment_Rate
2009,NO,Extra_EU_Migrant,75.7,Highly_Educated_Employment_Rate
2010,NO,Extra_EU_Migrant,73.5,Highly_Educated_Employment_Rate
2011,NO,Extra_EU_Migrant,71.3,Highly_Educated_Employment_Rate
2012,NO,Extra_EU_Migrant,69.1,Highly_Educated_Employment_Rate
2013,NO,Extra_EU_Migrant,70.9,Highly_Educated_Employment_Rate
2014,NO,Extra_EU_Migrant,72.1,Highly_Educated_Employment_Rate
2015,NO,Extra_EU_Migrant,72.5,Highly_Educated_Employment_Rate
2016,NO,Extra_EU_Migrant,73.4,Highly_Educated_Employment_Rate
2017,NO,Extra_EU_Migrant,75.0,Highly_Educated_Employment_Rate
2018,NO,Extra_EU_Migrant,77.3,Highly_Educated_Employment_Rate
2019,NO,Extra_EU_Migrant,76.7,Highly_Educated_Employment_Rate
2020,NO,Extra_EU_Migrant,74.4,Highly_Educated_Employment_Rate
2021,NO,Extra_EU_Migrant,73.4,Highly_Educated_Employment_Rate
2022,NO,Extra_EU_Migrant,77.7,Highly_Educated_Employment_Rate
2023,NO,Extra_EU_Migrant,75.7,Highly_Educated_Employment_Rate
2024,NO,Extra_EU_Migrant,71.2,Highly_Educated_Employment_Rate
2025,NO,Extra_EU_Migrant,70.9,Highly_Educated_Employment_Rate
2004,PL,Extra_EU_Migrant,100.0,Highly_Educated_Employment_Rate
2006,PL,Extra_EU_Migrant,63.5,Highly_Educated_Employment_Rate
2007,PL,Extra_EU_Migrant,79.8,Highly_Educated_Employment_Rate
2008,PL,Extra_EU_Migrant,81.4,Highly_Educated_Employment_Rate
2009,PL,Extra_EU_Migrant,72.2,Highly_Educated_Employment_Rate
2010,PL,Extra_EU_Migrant,67.2,Highly_Educated_Employment_Rate
2011,PL,Extra_EU_Migrant,70.3,Highly_Educated_Employment_Rate
2012,PL,Extra_EU_Migrant,74.0,Highly_Educated_Employment_Rate
2013,PL,Extra_EU_Migrant,68.3,Highly_Educated_Employment_Rate
2014,PL,Extra_EU_Migrant,75.6,Highly_Educated_Employment_Rate
2015,PL,Extra_EU_Migrant,69.3,Highly_Educated_Employment_Rate
2016,PL,Extra_EU_Migrant,66.4,Highly_Educated_Employment_Rate
2017,PL,Extra_EU_Migrant,72.7,Highly_Educated_Employment_Rate
2018,PL,Extra_EU_Migrant,77.2,Highly_Educated_Employment_Rate
2019,PL,Extra_EU_Migrant,80.6,Highly_Educated_Employment_Rate
2020,PL,Extra_EU_Migrant,81.5,Highly_Educated_Employment_Rate
2021,PL,Extra_EU_Migrant,88.8,Highly_Educated_Employment_Rate
2022,PL,Extra_EU_Migrant,81.2,Highly_Educated_Employment_Rate
2023,PL,Extra_EU_Migrant,83.2,Highly_Educated_Employment_Rate
2024,PL,Extra_EU_Migrant,85.9,Highly_Educated_Employment_Rate
2025,PL,Extra_EU_Migrant,85.4,Highly_Educated_Employment_Rate
2002,PT,Extra_EU_Migrant,78.8,Highly_Educated_Employment_Rate
2003,PT,Extra_EU_Migrant,82.9,Highly_Educated_Employment_Rate
2004,PT,Extra_EU_Migrant,77.0,Highly_Educated_Employment_Rate
2005,PT,Extra_EU_Migrant,79.1,Highly_Educated_Employment_Rate
2006,PT,Extra_EU_Migrant,81.5,Highly_Educated_Employment_Rate
2007,PT,Extra_EU_Migrant,80.5,Highly_Educated_Employment_Rate
2008,PT,Extra_EU_Migrant,78.3,Highly_Educated_Employment_Rate
2009,PT,Extra_EU_Migrant,72.5,Highly_Educated_Employment_Rate
2010,PT,Extra_EU_Migrant,72.2,Highly_Educated_Employment_Rate
2011,PT,Extra_EU_Migrant,66.4,Highly_Educated_Employment_Rate
2012,PT,Extra_EU_Migrant,56.8,Highly_Educated_Employment_Rate
2013,PT,Extra_EU_Migrant,67.5,Highly_Educated_Employment_Rate
2014,PT,Extra_EU_Migrant,67.9,Highly_Educated_Employment_Rate
2015,PT,Extra_EU_Migrant,53.5,Highly_Educated_Employment_Rate
2016,PT,Extra_EU_Migrant,58.0,Highly_Educated_Employment_Rate
2017,PT,Extra_EU_Migrant,66.5,Highly_Educated_Employment_Rate
2018,PT,Extra_EU_Migrant,73.2,Highly_Educated_Employment_Rate
2019,PT,Extra_EU_Migrant,70.8,Highly_Educated_Employment_Rate
2020,PT,Extra_EU_Migrant,66.2,Highly_Educated_Employment_Rate
2021,PT,Extra_EU_Migrant,79.1,Highly_Educated_Employment_Rate
2022,PT,Extra_EU_Migrant,71.9,Highly_Educated_Employment_Rate
2023,PT,Extra_EU_Migrant,77.6,Highly_Educated_Employment_Rate
2024,PT,Extra_EU_Migrant,75.8,Highly_Educated_Employment_Rate
2025,PT,Extra_EU_Migrant,80.1,Highly_Educated_Employment_Rate
2024,RO,Extra_EU_Migrant,72.1,Highly_Educated_Employment_Rate
2025,RO,Extra_EU_Migrant,71.8,Highly_Educated_Employment_Rate
2014,RS,Extra_EU_Migrant,61.1,Highly_Educated_Employment_Rate
2015,RS,Extra_EU_Migrant,47.9,Highly_Educated_Employment_Rate
2017,RS,Extra_EU_Migrant,39.0,Highly_Educated_Employment_Rate
2018,RS,Extra_EU_Migrant,56.5,Highly_Educated_Employment_Rate
2019,RS,Extra_EU_Migrant,58.7,Highly_Educated_Employment_Rate
2021,RS,Extra_EU_Migrant,61.5,Highly_Educated_Employment_Rate
2022,RS,Extra_EU_Migrant,74.6,Highly_Educated_Employment_Rate
2023,RS,Extra_EU_Migrant,74.1,Highly_Educated_Employment_Rate
2024,RS,Extra_EU_Migrant,58.3,Highly_Educated_Employment_Rate
2025,RS,Extra_EU_Migrant,60.0,Highly_Educated_Employment_Rate
1997,SE,Extra_EU_Migrant,54.3,Highly_Educated_Employment_Rate
1998,SE,Extra_EU_Migrant,58.8,Highly_Educated_Employment_Rate
1999,SE,Extra_EU_Migrant,59.7,Highly_Educated_Employment_Rate
2000,SE,Extra_EU_Migrant,56.1,Highly_Educated_Employment_Rate
2001,SE,Extra_EU_Migrant,70.5,Highly_Educated_Employment_Rate
2002,SE,Extra_EU_Migrant,64.5,Highly_Educated_Employment_Rate
2003,SE,Extra_EU_Migrant,63.4,Highly_Educated_Employment_Rate
2004,SE,Extra_EU_Migrant,61.7,Highly_Educated_Employment_Rate
2005,SE,Extra_EU_Migrant,58.5,Highly_Educated_Employment_Rate
2006,SE,Extra_EU_Migrant,61.1,Highly_Educated_Employment_Rate
