YEAR,period,country,country_code,country_key,iso3,is_aggregate,metric_key,metric_label,unit,native_value,eu_migrant_value,extra_eu_migrant_value,gap_extra_eu_vs_native_pp,ratio_foreign_vs_native
2008,2008-2013,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,5.5600000000000005,10.1625,11.966666666666667,6.406666666666666,
2008,2008-2013,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,12.690000000000001,18.74285714285714,18.490000000000002,5.800000000000001,
2008,2008-2013,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,14.26,,,,
2008,2008-2013,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,8.97,,,,
2008,2008-2013,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,9.39,10.7,13.35,3.959999999999999,
2008,2008-2013,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,10.34,,,,
2008,2008-2013,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,16.71,21.0375,16.240000000000002,-0.46999999999999886,
2008,2008-2013,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,3.2285714285714286,,,,
2008,2008-2013,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,11.9,11.0875,,,
2008,2008-2013,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,3.5,,5.4624999999999995,1.9624999999999995,
2008,2008-2013,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,15.7,,,,
2008,2008-2013,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,4.39,,,,
2008,2008-2013,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,19.15,31.1875,41.4625,22.3125,
2008,2008-2013,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,10.22,8.142857142857142,21.3,11.08,
2008,2008-2013,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,30.659999999999997,,48.20000000000001,17.540000000000013,
2008,2008-2013,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,24.4,34.6,58.7875,34.3875,
2008,2008-2013,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,1.7125,,,,
2008,2008-2013,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,5.59,,,,
2008,2008-2013,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,22.279999999999998,29.049999999999997,39.75,17.470000000000002,
2008,2008-2013,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,19.14,17.857142857142858,35.9875,16.847499999999997,
2009,2008-2013,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,10.5,13.5875,13.928571428571429,3.428571428571429,
2009,2008-2013,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,10.18,15.5125,27.475,17.295,
2009,2008-2013,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,5.33,,,,
2009,2008-2013,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,15.8,14.61,20.15,4.349999999999998,
2009,2008-2013,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,8.940000000000001,6.7,66.5625,57.6225,
2009,2008-2013,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,10.370000000000001,12.214285714285714,19.683333333333334,9.313333333333333,
2009,2008-2013,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,18.05,18.86,22.77,4.719999999999999,
2009,2008-2013,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,9.56,20.650000000000002,17.566666666666666,8.006666666666666,
2009,2008-2013,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,25.0,43.15,43.260000000000005,18.260000000000005,
2009,2008-2013,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,3.725,,2.033333333333333,-1.6916666666666669,
2009,2008-2013,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,17.009999999999998,18.375,20.525,3.5150000000000006,
2009,2008-2013,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,17.81,14.185714285714285,26.6,8.790000000000003,
2009,2008-2013,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,5.74,10.0,12.14,6.4,
2009,2008-2013,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,12.8,27.825,20.28,7.48,
2009,2008-2013,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,13.91,,,,
2009,2008-2013,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,9.83,12.266666666666666,,,
2009,2008-2013,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,10.11,10.55,13.575,3.465,
2009,2008-2013,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,11.05,,,,
2009,2008-2013,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,16.29,21.075,14.4,-1.8899999999999988,
2009,2008-2013,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,2.7625,,,,
2009,2008-2013,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,12.5,11.4625,8.375,-4.125,
2009,2008-2013,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,4.38,,6.2,1.8200000000000003,
2009,2008-2013,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,17.35,,,,
2009,2008-2013,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,5.322222222222222,,,,
2009,2008-2013,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,19.580000000000002,26.875,36.575,16.995,
2009,2008-2013,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,9.28,7.457142857142857,20.825,11.545,
2009,2008-2013,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,30.29,,,,
2009,2008-2013,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,24.080000000000002,32.9,52.425,28.344999999999995,
2009,2008-2013,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,1.4125,,,,
2009,2008-2013,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,5.24,,,,
2009,2008-2013,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,21.990000000000002,,32.483333333333334,10.493333333333332,
2009,2008-2013,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,18.490000000000002,18.185714285714287,35.8625,17.372499999999995,
2010,2008-2013,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,10.63,15.362499999999999,14.3375,3.7074999999999996,
2010,2008-2013,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,9.8,16.3375,24.8625,15.0625,
2010,2008-2013,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,5.09,,,,
2010,2008-2013,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,15.34,14.02,19.325,3.9849999999999994,
2010,2008-2013,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,8.57,4.8,69.2125,60.642500000000005,
2010,2008-2013,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,10.86,14.257142857142856,17.728571428571428,6.868571428571428,
2010,2008-2013,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,18.16,19.15,23.669999999999998,5.509999999999998,
2010,2008-2013,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,9.379999999999999,8.8,15.116666666666667,5.736666666666668,
2010,2008-2013,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,25.689999999999998,42.63,39.81,14.120000000000005,
2010,2008-2013,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,4.333333333333333,,5.65,1.3166666666666673,
2010,2008-2013,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,18.15,18.475,27.083333333333332,8.933333333333334,
2010,2008-2013,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,18.77,13.544444444444444,29.73,10.96,
2010,2008-2013,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,6.38,9.4375,12.45,6.069999999999999,
2010,2008-2013,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,12.8,28.77,25.509999999999998,12.709999999999997,
2010,2008-2013,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,15.030000000000001,,,,
2010,2008-2013,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,11.41,15.1,,,
2010,2008-2013,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,11.85,9.925,14.3375,2.4875000000000007,
2010,2008-2013,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,14.1,,,,
2010,2008-2013,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,16.919999999999998,18.31,16.1,-0.8199999999999967,
2010,2008-2013,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,3.1375,,,,
2010,2008-2013,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,11.6,11.95,10.275,-1.3249999999999993,
2010,2008-2013,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,7.57,,7.766666666666667,0.19666666666666632,
2010,2008-2013,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,18.22,,,,
2010,2008-2013,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,5.66,,,,
2010,2008-2013,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,19.66,32.2125,37.7375,18.077499999999997,
2010,2008-2013,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,9.83,9.5375,15.842857142857143,6.012857142857143,
2010,2008-2013,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,31.130000000000003,,46.6,15.469999999999999,
2010,2008-2013,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,25.07,45.7,54.2875,29.2175,
2010,2008-2013,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,1.5,,,,
2010,2008-2013,Serbia,RS,SRB,SRB,0,temporary_contract,Temporary contract rate,percentage points,14.86,,,,
2010,2008-2013,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,7.040000000000001,,,,
2010,2008-2013,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,23.119999999999997,,43.275,20.155,
2010,2008-2013,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,19.7,19.380000000000003,37.22222222222222,17.522222222222222,
2011,2008-2013,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,10.870000000000001,14.7625,14.262500000000001,3.3925,
2011,2008-2013,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,10.76,17.25,31.2,20.439999999999998,
2011,2008-2013,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,4.57,,,,
2011,2008-2013,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,15.09,12.87,16.4,1.3099999999999987,
2011,2008-2013,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,8.209999999999999,6.05,68.7125,60.502500000000005,
2011,2008-2013,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,10.17,22.599999999999998,21.47142857142857,11.301428571428572,
2011,2008-2013,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,18.03,20.85,23.240000000000002,5.210000000000001,
2011,2008-2013,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,9.58,10.8,18.4125,8.832500000000001,
2011,2008-2013,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,26.8,41.71,40.67,13.870000000000001,
2011,2008-2013,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,5.16,,10.4,5.24,
2011,2008-2013,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,18.1,17.825,30.816666666666666,12.716666666666665,
2011,2008-2013,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,19.15,17.966666666666665,27.639999999999997,8.489999999999998,
2011,2008-2013,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,6.32,11.03,14.1625,7.842499999999999,
2011,2008-2013,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,11.53,32.19,27.24,15.709999999999999,
2011,2008-2013,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,16.71,,,,
2011,2008-2013,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,10.42,17.333333333333332,,,
2011,2008-2013,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,13.0,9.975,15.0875,2.0875000000000004,
2011,2008-2013,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,14.02,,,,
2011,2008-2013,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,18.03,19.6,15.85,-2.1800000000000015,
2011,2008-2013,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,3.7,,,,
2011,2008-2013,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,12.025,11.7125,8.75,-3.2750000000000004,
2011,2008-2013,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,7.07,,6.15,-0.9199999999999999,
2011,2008-2013,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,16.64,,,,
2011,2008-2013,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,6.9799999999999995,,,,
2011,2008-2013,Montenegro,ME,MNE,MNE,0,temporary_contract,Temporary contract rate,percentage points,23.9125,,32.45,8.537500000000001,
2011,2008-2013,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,19.54,31.537499999999998,34.95,15.410000000000004,
2011,2008-2013,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,9.040000000000001,11.0875,20.4,11.359999999999998,
2011,2008-2013,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,30.93,,,,
2011,2008-2013,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,25.34,33.55,50.625,25.285,
2011,2008-2013,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,2.075,,,,
2011,2008-2013,Serbia,RS,SRB,SRB,0,temporary_contract,Temporary contract rate,percentage points,16.04,,,,
2011,2008-2013,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,7.99,,,,
2011,2008-2013,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,24.6,34.96,45.0875,20.487499999999997,
2011,2008-2013,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,20.0,21.47,40.24444444444444,20.24444444444444,
2012,2008-2013,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,10.58,14.675,13.65,3.0700000000000003,
2012,2008-2013,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,9.93,15.375,26.525,16.595,
2012,2008-2013,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,5.15,,,,
2012,2008-2013,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,14.98,13.780000000000001,17.73,2.75,
2012,2008-2013,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,8.83,10.7375,68.875,60.045,
2012,2008-2013,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,11.040000000000001,21.29,12.542857142857143,1.5028571428571418,
2012,2008-2013,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,17.15,19.490000000000002,23.240000000000002,6.090000000000003,
2012,2008-2013,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,9.34,12.066666666666668,17.5875,8.247499999999999,
2012,2008-2013,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,25.939999999999998,39.260000000000005,39.61,13.670000000000002,
2012,2008-2013,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,4.4,,6.04,1.6399999999999997,
2012,2008-2013,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,17.880000000000003,16.875,28.3,10.419999999999998,
2012,2008-2013,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,19.28,19.0,25.56,6.279999999999998,
2012,2008-2013,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,6.69,9.755555555555555,12.24,5.55,
2012,2008-2013,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,11.02,25.057142857142857,19.740000000000002,8.720000000000002,
2012,2008-2013,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,16.98,,,,
2012,2008-2013,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,10.96,,,,
2012,2008-2013,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,12.930000000000001,10.6375,16.05,3.119999999999999,
2012,2008-2013,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,14.49,10.05,,,
2012,2008-2013,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,19.130000000000003,20.240000000000002,16.580000000000002,-2.5500000000000007,
2012,2008-2013,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,3.725,,,,
2012,2008-2013,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,11.8125,12.825,16.083333333333332,4.270833333333332,
2012,2008-2013,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,5.0,,5.68,0.6799999999999997,
2012,2008-2013,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,16.16,,,,
2012,2008-2013,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,7.19,,,,
2012,2008-2013,Montenegro,ME,MNE,MNE,0,temporary_contract,Temporary contract rate,percentage points,24.509999999999998,,49.6,25.090000000000003,
2012,2008-2013,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,20.759999999999998,27.75,37.85,17.090000000000003,
2012,2008-2013,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,9.459999999999999,12.0125,21.7125,12.2525,
2012,2008-2013,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,31.01,,,,
2012,2008-2013,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,24.44,31.225,42.8875,18.4475,
2012,2008-2013,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,2.175,,,,
2012,2008-2013,Serbia,RS,SRB,SRB,0,temporary_contract,Temporary contract rate,percentage points,18.11,,,,
2012,2008-2013,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,8.23,,,,
2012,2008-2013,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,23.44,39.38333333333333,38.471428571428575,15.031428571428574,
2012,2008-2013,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,19.43,24.29,36.76,17.33,
2013,2008-2013,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,10.45,13.9625,12.9,2.450000000000001,
2013,2008-2013,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,10.02,17.475,26.400000000000002,16.380000000000003,
2013,2008-2013,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,6.62,,,,
2013,2008-2013,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,15.01,14.290000000000001,18.04,3.0299999999999994,
2013,2008-2013,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,11.76,12.685714285714285,74.25,62.49,
2013,2008-2013,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,12.03,19.51111111111111,12.028571428571428,-0.0014285714285708906,
2013,2008-2013,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,16.81,19.3,21.919999999999998,5.109999999999999,
2013,2008-2013,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,9.49,16.599999999999998,15.085714285714285,5.595714285714285,
2013,2008-2013,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,26.660000000000004,37.41,38.39,11.729999999999997,
2013,2008-2013,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,3.9299999999999997,,6.3,2.37,
2013,2008-2013,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,17.81,18.2,33.01428571428571,15.204285714285714,
2013,2008-2013,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,19.34,21.66,29.669999999999998,10.329999999999998,
2013,2008-2013,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,6.540000000000001,10.39,12.17,5.629999999999999,
2013,2008-2013,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,11.690000000000001,15.657142857142857,18.83,7.139999999999997,
2013,2008-2013,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,18.17,,,,
2013,2008-2013,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,12.370000000000001,,,,
2013,2008-2013,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,12.86,9.8,15.625,2.7650000000000006,
2013,2008-2013,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,15.6,11.25,,,
2013,2008-2013,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,18.759999999999998,20.05,16.52,-2.2399999999999984,
2013,2008-2013,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,3.17,,,,
2013,2008-2013,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,10.566666666666668,10.0625,12.78,2.213333333333331,
2013,2008-2013,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,4.779999999999999,,4.925,0.14500000000000046,
2013,2008-2013,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,17.47,,,,
2013,2008-2013,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,7.859999999999999,,7.2,-0.6599999999999993,
2013,2008-2013,Montenegro,ME,MNE,MNE,0,temporary_contract,Temporary contract rate,percentage points,29.26,,43.25,13.989999999999998,
2013,2008-2013,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,21.96,28.125,37.8125,15.8525,
2013,2008-2013,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,9.33,11.4625,22.4125,13.082500000000001,
2013,2008-2013,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,31.309999999999995,,40.06666666666666,8.756666666666668,
2013,2008-2013,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,25.97,37.075,42.9125,16.942500000000003,
2013,2008-2013,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,2.225,,,,
2013,2008-2013,Serbia,RS,SRB,SRB,0,temporary_contract,Temporary contract rate,percentage points,20.71,,,,
2013,2008-2013,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,8.620000000000001,,,,
2013,2008-2013,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,23.419999999999998,31.139999999999997,40.31428571428571,16.89428571428571,
2013,2008-2013,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,19.79,25.119999999999997,34.81,15.020000000000003,
2014,2014-2019,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,10.57,13.2875,14.15,3.58,
2014,2014-2019,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,10.540000000000001,18.4625,28.5125,17.972499999999997,
2014,2014-2019,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,6.34,,,,
2014,2014-2019,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,15.209999999999999,14.669999999999998,21.75,6.540000000000001,
2014,2014-2019,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,13.4,14.4,78.1125,64.71249999999999,
2014,2014-2019,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,12.830000000000002,11.585714285714285,13.785714285714286,0.9557142857142846,
2014,2014-2019,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,16.6,18.84,23.080000000000002,6.48,
2014,2014-2019,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,9.4,13.416666666666666,13.025,3.625,
2014,2014-2019,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,28.159999999999997,38.12,38.43,10.270000000000003,
2014,2014-2019,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,3.7777777777777777,,6.859999999999999,3.0822222222222218,
2014,2014-2019,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,17.990000000000002,18.275,28.016666666666666,10.026666666666664,
2014,2014-2019,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,19.259999999999998,20.48,29.26,10.000000000000004,
2014,2014-2019,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,6.76,10.73,12.84,6.08,
2014,2014-2019,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,13.5,20.05,19.27777777777778,5.777777777777779,
2014,2014-2019,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,21.18,,,,
2014,2014-2019,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,12.440000000000001,,,,
2014,2014-2019,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,12.68,8.775,15.65,2.9700000000000006,
2014,2014-2019,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,14.89,9.299999999999999,,,
2014,2014-2019,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,19.72,22.11,16.740000000000002,-2.979999999999997,
